system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,cloud_qa_count,date,img_qual,lat,lon,nd_median,pixel_qa_median,site_no,snow_ice_qa_count,solar_az,solar_zen,.geo
1_1_1_LT05_053015_19841008_3,1185.779069767442,68,1212.825,1056.3499999999997,1357.7499999999998,360.05000000000007,275.89741052,151.87499999999991,17.0,2,1984-10-08,9.0,63.931100205199236,-124.0858299870177,-0.548297643661499,20.0,s009_ref,103,165.27065305,18.81605058,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19850605_2,621.8499999999999,1,772.2750000000001,788.4999999999998,848.9999999999998,730.1999999999997,276.95699672,474.4499999999999,43.0,131,1985-06-05,9.0,63.949020205252346,-124.12481548692281,-0.028003793209791183,2.0,s009,0,157.04700331,46.91463075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19850605_3,382.875,21,448.0500000000001,467.57500000000005,572.3499999999998,400.75,284.92098332,304.50000000000006,43.0,8,1985-06-05,9.0,63.931100205199236,-124.0858299870177,-0.05511346831917763,4.0,s009_ref,0,157.04700331,46.91463075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19850621_2,434.5750000000001,23,588.3,551.45,478.85000000000014,248.1249999999999,288.61244492000003,215.95000000000002,72.0,0,1985-06-21,9.0,63.949020205252346,-124.12481548692281,-0.38998109102249146,32.0,s009,0,155.67384244,47.58777318,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19850621_3,395.25000000000006,5,528.9,542.3749999999999,741.4749999999998,393.32499999999993,289.18325426,298.4500000000001,72.0,81,1985-06-21,9.0,63.931100205199236,-124.0858299870177,-0.11727598309516907,2.0,s009_ref,0,155.67384244,47.58777318,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19850723_2,328.97499999999997,8,457.1249999999999,503.8749999999997,468.3999999999999,279.75,292.42695524,235.475,21.0,0,1985-07-23,9.0,63.949020205252346,-124.12481548692281,-0.12730924785137177,32.0,s009,0,155.0472627,43.95578251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19850723_3,144.175,15,236.29999999999984,271.7749999999999,245.3749999999999,129.05,290.38297928,106.77500000000006,21.0,0,1985-07-23,9.0,63.931100205199236,-124.0858299870177,-0.3160755932331085,32.0,s009_ref,0,155.0472627,43.95578251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19850808_2,301.2000000000001,5,477.47499999999997,520.6499999999997,470.5999999999999,305.6,292.63203644,256.37500000000006,0.0,0,1985-08-08,9.0,63.949020205252346,-124.12481548692281,-0.16868986189365387,32.0,s009,0,156.29258501,40.08443977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19850808_3,195.59999999999994,12,242.62499999999991,273.70000000000005,278.3749999999999,208.2500000000001,291.38445914,71.29999999999997,0.0,0,1985-08-08,9.0,63.931100205199236,-124.0858299870177,-0.15839159488677979,32.0,s009_ref,0,156.29258501,40.08443977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19850824_3,417.525,3,493.4250000000001,544.85,432.37499999999983,330.9000000000001,284.73299222,282.22499999999985,79.0,5,1985-08-24,9.0,63.931100205199236,-124.0858299870177,-0.25318264961242676,32.0,s009_ref,0,158.33914311,35.22888832,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19860827_2,389.47499999999997,2,632.025,662.275,668.5999999999998,509.3750000000002,285.16708076,355.09999999999985,26.0,0,1986-08-27,9.0,63.949020205252346,-124.12481548692281,-0.10745575278997421,32.0,s009,0,156.2078124,33.93525625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19860912_2,307.8,15,383.975,442.5499999999999,412.8499999999999,245.10000000000005,283.56402937999997,163.69999999999996,1.0,0,1986-09-12,9.0,63.949020205252346,-124.12481548692281,-0.2328287959098816,32.0,s009,0,158.69666743,28.31650417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19860912_3,224.19999999999996,18,261.875,226.67500000000007,162.8750000000001,116.67499999999997,282.97612993999996,102.09999999999997,1.0,0,1986-09-12,9.0,63.931100205199236,-124.0858299870177,-0.38312074542045593,32.0,s009_ref,0,158.69666743,28.31650417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19870627_3,196.69999999999993,12,245.65000000000003,212.37499999999991,205.49999999999986,173.875,291.62372054,98.52499999999986,38.0,0,1987-06-27,9.0,63.931100205199236,-124.0858299870177,-0.25021561017680044,32.0,s009_ref,0,153.77409696,47.22975506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19870814_2,256.37500000000006,6,419.17499999999995,510.74999999999983,493.97500000000014,385.625,292.7961014,362.5249999999999,3.0,0,1987-08-14,9.0,63.949020205252346,-124.12481548692281,-0.09721409340980927,32.0,s009,0,156.02634361,38.41270142,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19870814_3,149.12499999999994,5,276.7249999999999,256.92500000000007,247.57499999999987,184.60000000000005,290.49235592,170.84999999999988,3.0,0,1987-08-14,9.0,63.931100205199236,-124.0858299870177,-0.1996965263100848,32.0,s009_ref,0,156.02634361,38.41270142,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19880512_2,377.6499999999999,10,498.6499999999999,611.1250000000001,446.9499999999999,410.37500000000006,288.284315,327.59999999999985,8.0,26,1988-05-12,9.0,63.949020205252346,-124.12481548692281,-0.1428363025188446,32.0,s009,0,158.90904507,42.82407196,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19880512_3,269.71249999999986,2,347.67499999999995,383.01249999999993,270.12500000000006,259.12500000000006,287.40588386,262.8375000000001,8.0,76,1988-05-12,9.0,63.931100205199236,-124.0858299870177,-0.14477701112627983,32.0,s009_ref,0,158.90904507,42.82407196,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19880613_3,444.475,1,637.8000000000001,765.4,821.5,602.5999999999998,290.4889379,460.97499999999985,5.0,145,1988-06-13,9.0,63.931100205199236,-124.0858299870177,-0.028377942740917206,2.0,s009_ref,0,156.48847245,47.50758446,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19880629_2,400.47499999999985,10,524.7750000000001,534.3999999999999,502.225,405.9750000000001,291.91425224,306.4249999999999,92.0,0,1988-06-29,9.0,63.949020205252346,-124.12481548692281,-0.12100610136985779,32.0,s009,0,155.38960216,47.29551209,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19880629_3,299.82499999999993,9,347.12500000000006,379.57500000000005,411.7499999999999,257.74999999999994,287.46740822000004,180.47499999999994,92.0,0,1988-06-29,9.0,63.931100205199236,-124.0858299870177,-0.20521122217178345,32.0,s009_ref,0,155.38960216,47.29551209,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19880731_2,357.025,15,449.7000000000001,473.07500000000005,425.7749999999999,276.1749999999999,294.41624288,193.94999999999996,14.0,0,1988-07-31,9.0,63.949020205252346,-124.12481548692281,-0.23992018401622772,32.0,s009,0,155.90354171,42.15192311,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19880731_3,309.45,16,398.8249999999999,384.525,374.6250000000001,177.44999999999982,293.72922086,100.72499999999984,14.0,8,1988-07-31,9.0,63.931100205199236,-124.0858299870177,-0.38444194197654724,32.0,s009_ref,0,155.90354171,42.15192311,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19880901_2,286.34999999999997,12,420.275,468.67500000000007,352.07500000000005,252.24999999999997,289.68570320000003,252.24999999999997,23.0,0,1988-09-01,9.0,63.949020205252346,-124.12481548692281,-0.17859545350074768,32.0,s009,0,160.00417188,32.48345973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19890429_3,1364.3500000000004,48,1574.175,1595.35,2150.8500000000004,754.1249999999999,280.88430170000004,438.42500000000007,37.0,0,1989-04-29,9.0,63.931100205199236,-124.0858299870177,-0.36466450321602756,16.0,s009_ref,68,158.79635627,39.03629261,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19900331_3,1676.1999999999998,4,1526.325,1504.3250000000003,2034.2500000000002,320.9999999999999,274.0311716,159.02499999999986,1.0,131,1990-03-31,9.0,63.931100205199236,-124.0858299870177,-0.6524704694747925,16.0,s009_ref,157,156.44809075,28.21270795,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19900416_3,1665.2,1,1649.525,1577.475,2075.225,482.42499999999995,274.48918628,335.30000000000007,6.0,116,1990-04-16,9.0,63.931100205199236,-124.0858299870177,-0.547433078289032,16.0,s009_ref,101,156.48897384,34.26188705,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19900502_2,1651.4499999999998,2,1731.2,1639.35,1764.2000000000003,620.7499999999999,274.46526014,434.0250000000001,37.0,92,1990-05-02,9.0,63.949020205252346,-124.12481548692281,-0.4721401333808899,2.0,s009,0,156.14475029,39.54636063,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19900502_3,1464.1749999999997,32,1548.0500000000002,1479.3,2128.85,746.1499999999999,274.46526014,433.74999999999994,37.0,42,1990-05-02,9.0,63.931100205199236,-124.0858299870177,-0.36844563484191895,16.0,s009_ref,61,156.14475029,39.54636063,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19900603_2,358.12499999999994,1,456.85,505.8000000000001,482.70000000000005,408.7250000000001,291.0529112,346.0250000000001,8.0,0,1990-06-03,9.0,63.949020205252346,-124.12481548692281,-0.05559888109564781,32.0,s009,0,153.93883623,46.23439725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19900603_3,367.20000000000005,3,462.9,435.67500000000007,570.9750000000003,437.87500000000006,281.69437244,346.0250000000001,8.0,111,1990-06-03,9.0,63.931100205199236,-124.0858299870177,-0.02778163179755211,2.0,s009_ref,0,153.93883623,46.23439725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19900705_2,270.4000000000001,10,354.825,378.19999999999993,329.2500000000001,271.22499999999997,295.05541261999997,226.94999999999993,14.0,0,1990-07-05,9.0,63.949020205252346,-124.12481548692281,-0.1388809233903885,32.0,s009,0,151.69433103,46.30299387,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19900705_3,213.20000000000005,6,272.32499999999993,269.30000000000007,244.8249999999999,127.67499999999987,293.92062998,104.29999999999995,14.0,36,1990-07-05,9.0,63.931100205199236,-124.0858299870177,-0.36162498593330383,32.0,s009_ref,0,151.69433103,46.30299387,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19900721_2,741.2000000000002,2,774.7500000000001,542.0999999999998,962.2999999999998,640.0,301.63510112,418.9000000000001,8.0,119,1990-07-21,9.0,63.949020205252346,-124.12481548692281,-0.09524650871753693,2.0,s009,0,151.82675215,43.92147334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19900721_3,700.7750000000001,3,774.475,603.9749999999999,1095.675,676.8499999999999,300.1448444,366.3749999999999,8.0,117,1990-07-21,9.0,63.931100205199236,-124.0858299870177,-0.08735319972038269,1.0,s009_ref,0,151.82675215,43.92147334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19910403_3,1597.2750000000003,1,1634.95,1492.775,2178.075,545.95,268.38802058,209.62499999999994,12.0,123,1991-04-03,9.0,63.931100205199236,-124.0858299870177,-0.4993351368700995,20.0,s009_ref,153,156.97287677,29.37447967,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19910505_3,924.075,2,1126.6125,1162.9125000000001,1626.8375,773.2375,284.78426251999997,408.0375,2.0,113,1991-05-05,9.0,63.931100205199236,-124.0858299870177,-0.17791305482387543,1.5,s009_ref,0,156.75253183,40.44233746,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19910521_3,385.34999999999985,18,530.8249999999998,530.5500000000002,540.45,302.0249999999999,276.77242364,229.6999999999999,50.0,0,1991-05-21,9.0,63.931100205199236,-124.0858299870177,-0.23639465868473053,32.0,s009_ref,0,155.87954245,44.31992915,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19910708_2,1557.1249999999998,14,1615.9750000000001,1391.5749999999998,1629.7250000000001,585.5500000000002,292.49873365999997,351.52500000000003,14.0,120,1991-07-08,9.0,63.949020205252346,-124.12481548692281,-0.4680505692958832,2.0,s009,0,152.69175911,46.16961932,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19910708_3,1582.4250000000002,12,1615.6999999999998,1391.5749999999998,1678.9500000000003,680.9749999999998,291.1041815,396.35,14.0,99,1991-07-08,9.0,63.931100205199236,-124.0858299870177,-0.39348259568214417,2.0,s009_ref,0,152.69175911,46.16961932,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19910724_2,304.50000000000006,5,436.2250000000001,485.1749999999999,491.5,319.8999999999999,299.0852582,328.7000000000001,0.0,7,1991-07-24,9.0,63.949020205252346,-124.12481548692281,-0.10156222432851791,32.0,s009,0,153.06028394,43.54790977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19910910_2,351.7999999999999,6,476.09999999999985,522.8499999999997,456.5749999999999,449.1500000000001,285.40976018000003,402.67499999999984,43.0,11,1991-09-10,9.0,63.949020205252346,-124.12481548692281,-0.09074345976114273,32.0,s009,0,159.36408413,29.28437689,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19910910_3,203.29999999999987,14,223.64999999999995,250.04999999999998,203.29999999999987,109.2499999999999,285.8575208,97.15000000000002,43.0,0,1991-09-10,9.0,63.931100205199236,-124.0858299870177,-0.34364673495292664,32.0,s009_ref,0,159.36408413,29.28437689,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19920523_3,716.4500000000002,49,941.9499999999997,966.4250000000002,1013.7249999999998,325.125,281.57474174000004,226.67500000000007,50.0,0,1992-05-23,9.0,63.931100205199236,-124.0858299870177,-0.47992858858043724,32.0,s009_ref,1,155.88435764,44.8459772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19920726_2,234.09999999999985,1,364.45000000000005,434.29999999999995,437.04999999999995,318.7999999999999,294.33421039999996,242.35000000000008,0.0,0,1992-07-26,9.0,63.949020205252346,-124.12481548692281,-0.06681302597877811,32.0,s009,0,152.94436343,42.90806667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19920726_3,237.39999999999984,7,316.5999999999999,356.1999999999999,344.92500000000007,163.97500000000008,292.70381485999997,110.07500000000003,0.0,0,1992-07-26,9.0,63.931100205199236,-124.0858299870177,-0.31758830567549257,32.0,s009_ref,0,152.94436343,42.90806667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19930424_2,1493.875,3,1551.6249999999998,1419.625,1684.9999999999998,479.67499999999995,271.54627106,217.60000000000002,19.0,0,1993-04-24,9.0,63.949020205252346,-124.12481548692281,-0.5277162194252014,1.0,s009,65,157.04382492,37.21581659,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19930424_3,1568.95,35,1655.5750000000003,1586.0000000000002,2203.9249999999997,609.75,272.72548796,357.29999999999984,19.0,0,1993-04-24,9.0,63.931100205199236,-124.0858299870177,-0.48290881514549255,16.0,s009_ref,117,157.04382492,37.21581659,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19930510_2,527.2500000000002,27,711.7750000000001,789.8749999999999,699.6750000000002,438.1499999999999,280.9697522,327.875,13.0,0,1993-05-10,9.0,63.949020205252346,-124.12481548692281,-0.2705706059932709,32.0,s009,0,156.50228005,41.92736395,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19930510_3,517.6249999999999,14,653.475,744.225,743.125,437.3250000000001,278.57372018,327.875,13.0,58,1993-05-10,9.0,63.931100205199236,-124.0858299870177,-0.19775280356407166,32.0,s009_ref,0,156.50228005,41.92736395,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19930526_2,436.7750000000001,28,483.25000000000006,526.9750000000001,429.9,294.875,283.89899534,226.67500000000007,29.0,0,1993-05-26,9.0,63.949020205252346,-124.12481548692281,-0.2411918342113495,32.0,s009,0,155.39672101,45.29206778,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19930526_3,402.95,20,426.6,442.5499999999999,425.50000000000006,263.52500000000003,282.08744474,183.50000000000006,29.0,0,1993-05-26,9.0,63.931100205199236,-124.0858299870177,-0.23894743621349335,32.0,s009_ref,0,155.39672101,45.29206778,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19930611_2,213.75000000000006,61,284.15,253.0750000000001,507.1749999999997,229.14999999999992,286.11045428,97.42499999999987,36.0,26,1993-06-11,9.0,63.949020205252346,-124.12481548692281,-0.1736125499010086,4.0,s009,0,153.99082165,47.03494921,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19930611_3,212.92499999999993,76,283.59999999999997,214.85000000000005,420.0000000000001,171.3999999999999,284.38435418,97.42499999999987,36.0,0,1993-06-11,9.0,63.931100205199236,-124.0858299870177,-0.24676703971028074,32.0,s009_ref,0,153.99082165,47.03494921,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19930814_2,280.02499999999986,8,386.99999999999983,502.225,441.175,318.7999999999999,293.11397725999996,267.375,0.0,0,1993-08-14,9.0,63.949020205252346,-124.12481548692281,-0.09662794321775436,32.0,s009,0,154.8442324,38.04248829,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19930814_3,203.84999999999985,10,279.75,286.34999999999997,290.7499999999999,149.12499999999994,290.7965597,122.45000000000006,0.0,0,1993-08-14,9.0,63.931100205199236,-124.0858299870177,-0.30457592010498047,32.0,s009_ref,0,154.8442324,38.04248829,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19940326_3,1586.2749999999999,2,1618.9999999999998,1546.4,2034.8,561.625,270.48668485999997,424.12499999999994,8.0,0,1994-03-26,9.0,63.931100205199236,-124.0858299870177,-0.48489538549727706,20.0,s009_ref,164,156.41836369,26.22241204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19940427_3,1362.7,2,1483.425,1441.8999999999999,2317.5,731.2999999999997,276.69380918,444.475,0.0,142,1994-04-27,9.0,63.931100205199236,-124.0858299870177,-0.33960198218740495,20.0,s009_ref,111,156.11458935,37.9670354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19940614_3,445.575,1,631.4750000000003,707.3750000000001,781.3500000000001,547.5999999999998,288.67738729999996,422.2000000000001,0.0,126,1994-06-14,9.0,63.931100205199236,-124.0858299870177,-0.0711362720776884,2.0,s009_ref,0,152.42442266,46.94330283,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19940716_2,341.34999999999997,4,551.9999999999997,583.9,593.2500000000001,369.67499999999984,302.14780412,280.3,23.0,0,1994-07-16,9.0,63.949020205252346,-124.12481548692281,-0.18850514104930138,32.0,s009,0,150.93626631,44.68176835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19940716_3,199.17500000000004,9,254.72500000000008,268.7500000000001,361.1500000000001,122.45000000000006,299.8201325,104.57500000000009,23.0,0,1994-07-16,9.0,63.931100205199236,-124.0858299870177,-0.3506992775236959,32.0,s009_ref,0,150.93626631,44.68176835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19940801_2,597.6500000000001,9,709.0249999999997,660.6250000000002,982.9250000000001,501.6749999999998,295.90991762,392.2249999999999,1.0,0,1994-08-01,7.0,63.949020205252346,-124.12481548692281,-0.15042942976150983,1.0,s009,0,151.75217788,41.36189759,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19940801_3,544.0250000000002,6,651.8249999999998,564.6499999999999,1051.6750000000002,427.70000000000005,296.59693963999996,287.17500000000007,1.0,0,1994-08-01,7.0,63.931100205199236,-124.0858299870177,-0.1928028540406388,1.0,s009_ref,0,151.75217788,41.36189759,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19950430_2,506.0749999999997,25,661.7250000000003,865.7749999999997,723.5999999999998,311.65,282.27885386,214.02499999999992,13.0,0,1995-04-30,9.0,63.949020205252346,-124.12481548692281,-0.34701713635609466,32.0,s009,0,152.44200531,38.26447854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19950430_3,1373.15,3,1586.55,1666.0249999999999,2124.1749999999997,706.2750000000001,279.01464476,448.60000000000014,13.0,139,1995-04-30,9.0,63.931100205199236,-124.0858299870177,-0.3416522451953731,2.0,s009_ref,2,152.44200531,38.26447854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19950905_2,590.7750000000001,17,852.2999999999997,1023.0749999999999,736.8000000000002,468.94999999999993,282.34037822,325.39999999999986,4.0,0,1995-09-05,9.0,63.949020205252346,-124.12481548692281,-0.29014191106906334,32.0,s009,0,152.23999247,30.02115575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19950905_3,561.9000000000002,17,853.3999999999997,1022.7999999999998,678.5000000000002,428.8,280.6792205,382.32500000000005,4.0,0,1995-09-05,9.0,63.931100205199236,-124.0858299870177,-0.3422821629391622,32.0,s009_ref,0,152.23999247,30.02115575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19950921_2,433.47500000000014,5,573.1750000000002,611.1250000000001,566.3000000000002,389.2000000000001,282.48735308,413.125,54.0,34,1995-09-21,9.0,63.949020205252346,-124.12481548692281,-0.12327532803964612,32.0,s009,0,154.88545387,24.26017715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19950921_3,300.6500000000001,7,413.39999999999986,420.82499999999993,410.92500000000007,286.34999999999997,281.2431938,192.57499999999982,54.0,0,1995-09-21,9.0,63.931100205199236,-124.0858299870177,-0.17811439018020356,32.0,s009_ref,0,154.88545387,24.26017715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19960518_2,769.9375,2,998.0499999999997,1199.625,999.7,503.4625,284.14509278,361.70000000000005,9.0,109,1996-05-18,9.0,63.949020205252346,-124.12481548692281,-0.3326154213535266,32.0,s009,1,152.68837343,43.40880636,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19960518_3,1007.9500000000003,78,1137.5890716803763,1124.0000000000002,1733.9500000000003,635.8750000000002,280.73732684000004,361.42499999999995,9.0,15,1996-05-18,9.0,63.931100205199236,-124.0858299870177,-0.3080136544842569,4.0,s009_ref,11,152.68837343,43.40880636,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19960721_3,567.125,16,691.1499999999999,657.3249999999997,1122.3499999999997,564.1000000000001,283.08550658,376.54999999999995,86.0,0,1996-07-21,9.0,63.931100205199236,-124.0858299870177,-0.08913947605368079,1.0,s009_ref,0,150.50573761,43.63857641,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_053015_19960907_2,306.70000000000005,10,319.8999999999999,366.65000000000003,268.7500000000001,271.22499999999997,281.5679057,212.10000000000008,3.0,0,1996-09-07,9.0,63.949020205252346,-124.12481548692281,-0.08234299006132369,32.0,s009,0,157.45088446,29.90141607,"{""type"":""MultiPoint"",""coordinates"":[]}"
