system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,cloud_qa_count,date,img_qual,lat,lon,nd_median,pixel_qa_median,site_no,snow_ice_qa_count,solar_az,solar_zen,.geo
1_1_1_LT05_061012_19840930_1,782.7250000000003,1,747.8000000000002,843.4999999999998,1424.0249999999999,704.6249999999999,268.52132336,446.125,11.0,0,1984-09-30,9.0,68.38263020514366,-132.3255099846317,-0.029726147651672363,1.0,s005_ref,0,168.65190566,18.20948764,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19870603_0,427.4249999999999,1,478.575,478.025,601.4999999999998,459.8749999999999,284.524493,321.5499999999999,2.0,104,1987-06-03,9.0,68.42509020521814,-132.20318998438606,-0.01992647536098957,2.0,s005,0,161.89499779,43.23474914,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19870603_1,438.1499999999999,3,501.4000000000002,495.6250000000001,522.8499999999997,401.84999999999997,286.22666696,236.575,2.0,0,1987-06-03,9.0,68.38263020514366,-132.3255099846317,-0.10187336057424545,4.0,s005_ref,0,161.89499779,43.23474914,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19880621_0,444.475,3,448.0500000000001,379.8499999999999,659.7999999999998,407.62500000000006,292.59785624,328.1500000000001,27.0,91,1988-06-21,9.0,68.42509020521814,-132.20318998438606,-0.047243405133485794,4.0,s005,0,162.35868297,44.3782645,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19890928_0,1105.85,55,1021.4250000000003,896.0249999999997,1394.8749999999998,623.7749999999997,274.55071064,341.34999999999997,43.0,24,1989-09-28,9.0,68.42509020521814,-132.20318998438606,-0.25014716386795044,4.0,s005,18,167.10396885,18.93859393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19890928_1,1195.775,16,1018.675,979.6250000000001,1009.5999999999999,558.325,273.93546704,340.8,43.0,30,1989-09-28,9.0,68.38263020514366,-132.3255099846317,-0.2491255683805527,1.0,s005_ref,112,167.10396885,18.93859393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19910513_0,992.8249999999999,3,972.4749999999999,1034.9000000000003,1147.65,865.7749999999997,287.15978642,444.7499999999999,18.0,82,1991-05-13,9.0,68.42509020521814,-132.20318998438606,-0.05804433673620224,1.0,s005,11,162.38349669,39.32088682,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19910513_1,1608.0,1,1633.8500000000001,1604.9750000000001,1642.9250000000002,632.8499999999998,279.25390616,397.1749999999999,18.0,120,1991-05-13,9.0,68.38263020514366,-132.3255099846317,-0.4416111409664154,2.0,s005_ref,37,162.38349669,39.32088682,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19930923_0,1155.0749999999998,17,1154.525,1101.7250000000001,1328.875,732.3999999999997,269.75522858,473.07500000000005,55.0,46,1993-09-23,9.0,68.42509020521814,-132.20318998438606,-0.22815232103010558,4.0,s005,12,165.71531549,20.79350897,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19930923_1,1611.0249999999999,3,1568.95,1501.3,1678.675,731.2999999999997,268.28206195999996,472.52500000000003,55.0,100,1993-09-23,9.0,68.38263020514366,-132.3255099846317,-0.3581821322441101,4.0,s005_ref,77,165.71531549,20.79350897,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19940521_0,653.475,10,736.25,764.3,696.6499999999997,489.85,284.11774862,250.87499999999986,7.0,0,1994-05-21,9.0,68.42509020521814,-132.20318998438606,-0.14716613292694092,32.0,s005,0,160.88606142,41.02261337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19940910_0,595.4500000000002,16,622.9499999999999,550.0749999999998,1000.8000000000001,594.8999999999999,273.6722795,313.84999999999997,79.0,0,1994-09-10,9.0,68.42509020521814,-132.20318998438606,-0.04439856484532356,1.0,s005,0,162.22099712,25.57691567,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19940910_1,611.95,1,633.4000000000001,558.8749999999998,1070.375,547.3250000000002,273.9115409,381.77500000000003,79.0,0,1994-09-10,9.0,68.38263020514366,-132.3255099846317,-0.07290012389421463,1.0,s005_ref,0,162.22099712,25.57691567,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19950524_0,1171.025,9,1050.025,1147.9250000000002,1511.475,820.4,280.70656466,421.92499999999995,3.0,12,1995-05-24,9.0,68.42509020521814,-132.20318998438606,-0.19057101011276245,1.0,s005,1,156.88403103,41.11331672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19950524_1,1382.2250000000004,9,1200.175,1392.95,1606.075,692.8000000000001,278.77196534,421.92499999999995,3.0,0,1995-05-24,9.0,68.38263020514366,-132.3255099846317,-0.31186380982398987,4.0,s005_ref,65,156.88403103,41.11331672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19960713_0,311.09999999999997,2,297.9000000000001,301.2000000000001,960.9250000000003,282.22499999999985,289.4635319,150.77499999999995,31.0,74,1996-07-13,9.0,68.42509020521814,-132.20318998438606,-0.027020039036870003,4.0,s005,0,156.69646867,42.08531752,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19971004_0,835.4981239804239,118,817.8808691717662,754.5631349876575,1234.8250000000003,549.2500000000001,271.6248855200001,380.675,34.0,25,1997-10-04,9.0,68.42509020521814,-132.20318998438606,-0.1790100692030423,4.0,s005,0,170.01984567,16.83466685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19971004_1,883.3750000000001,20,806.3749999999998,745.8749999999998,1123.1750000000002,691.9750000000003,271.88123702,379.8499999999999,34.0,0,1997-10-04,9.0,68.38263020514366,-132.3255099846317,-0.13010212779045105,1.0,s005_ref,0,170.01984567,16.83466685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980719_0,504.14999999999986,1,531.0999999999999,425.7749999999999,1140.2250000000004,437.87500000000006,296.6071937,239.32499999999996,15.0,0,1998-07-19,9.0,68.42509020521814,-132.20318998438606,-0.09620991349220276,1.0,s005,0,163.87142948,41.83128062,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980905_0,726.8999999999997,3,770.3500000000003,718.375,1154.525,658.1500000000001,286.73253392000004,428.8,39.0,0,1998-09-05,9.0,68.42509020521814,-132.20318998438606,-0.07854392379522324,1.0,s005,0,167.86287899,27.95906343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980905_1,645.7750000000001,14,689.225,655.675,1014.5500000000002,657.5999999999998,284.93807342,296.525,39.0,0,1998-09-05,9.0,68.38263020514366,-132.3255099846317,-0.023481149226427078,1.0,s005_ref,0,167.86287899,27.95906343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20050604_1,1104.2000000000003,1,1338.5000000000002,1317.6,1515.6000000000004,871.2750000000002,290.84099396,487.3749999999999,28.0,0,2005-06-04,9.0,68.38263020514366,-132.3255099846317,-0.21143555641174316,1.0,s005_ref,0,169.02167828,43.9349776,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20070712_0,203.375,68,295.97499999999997,173.59999999999985,566.8499999999999,222.27499999999984,293.9582282,107.59999999999992,53.0,0,2007-07-12,9.0,68.42509020521814,-132.20318998438606,-0.12342351972262977,4.0,s005,0,168.71397808,43.32355824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20110707_1,175.52499999999998,2,244.96249999999998,135.64999999999995,405.42500000000007,136.8875,288.54750254,14.649999999999942,40.0,0,2011-07-07,9.0,68.38263020514366,-132.3255099846317,-0.2852253019809723,32.0,s005_ref,0,167.39253294,43.8690078,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19860607_0,419.72499999999997,5,489.85,528.9,486.55,255.82500000000007,284.15534684,195.87500000000009,11.0,0,1986-06-07,9.0,68.42509020521814,-132.20318998438606,-0.31384316086769104,32.0,s005,0,161.09013755,43.57376171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19860607_1,745.8749999999998,6,793.1749999999998,832.4999999999999,1014.5500000000002,704.9,285.5840792,451.3500000000001,11.0,0,1986-06-07,9.0,68.38263020514366,-132.3255099846317,-0.08975490423769501,4.0,s005_ref,0,161.09013755,43.57376171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19860810_0,185.4249999999999,1,298.72499999999997,182.12499999999991,318.7999999999999,124.9249999999999,290.77263356000003,131.52499999999984,12.0,0,1986-08-10,9.0,68.42509020521814,-132.20318998438606,-0.41024431586265564,32.0,s005,0,159.73839555,36.06319163,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19920725_0,397.7249999999999,1,518.7249999999999,475.54999999999984,1173.225,511.025,298.71611204,356.74999999999983,3.0,0,1992-07-25,9.0,68.42509020521814,-132.20318998438606,-0.007477543316781521,1.0,s005,0,159.08272418,40.04185812,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19941003_0,1433.65,36,1428.4249999999997,1323.65,1864.575,765.9500000000003,272.99892955999997,382.32500000000005,23.0,63,1994-10-03,9.0,68.42509020521814,-132.20318998438606,-0.3018968999385834,4.0,s005,35,165.15381634,16.91212718,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19941003_1,1489.7169333910033,89,1303.575,1227.6749999999997,1236.7990120967743,338.6,272.79726638,173.59999999999985,23.0,0,1994-10-03,9.0,68.38263020514366,-132.3255099846317,-0.5963617563247681,32.0,s005_ref,17,165.15381634,16.91212718,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19970605_0,288.82499999999993,2,350.5625,395.66249999999997,345.75,245.0999999999999,286.67613659,155.45000000000005,1.0,0,1997-06-05,9.0,68.42509020521814,-132.20318998438606,-0.17615142837166786,32.0,s005,0,163.32060653,43.66408356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_20040608_0,384.2499999999999,3,497.82500000000005,535.4999999999999,638.6249999999999,395.25000000000006,286.98204938000003,317.42500000000007,2.0,134,2004-06-08,9.0,68.42509020521814,-132.20318998438606,-0.11512845009565353,2.0,s005,0,166.86571293,44.23418137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_20040928_0,402.95,1,452.7249999999999,481.32499999999993,429.0749999999999,414.775,273.11856026,328.42499999999995,21.0,0,2004-09-28,9.0,68.42509020521814,-132.20318998438606,-0.04374639689922333,32.0,s005,0,172.27894054,19.15226983,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_20050526_0,640.8249999999998,7,739.0000000000002,775.2999999999998,1207.3250000000003,589.9500000000002,282.17631326000003,325.675,32.0,8,2005-05-26,9.0,68.42509020521814,-132.20318998438606,-0.14896225929260254,1.0,s005,0,169.55146891,42.6940468,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_20080619_0,246.75000000000003,1,355.64999999999986,230.52500000000003,328.7000000000001,304.2249999999999,288.05872568,273.15000000000003,55.0,0,2008-06-19,9.0,68.42509020521814,-132.20318998438606,-0.07793142646551132,4.0,s005,0,167.74599763,44.7597194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_20090606_0,391.9500000000001,1,413.39999999999986,463.45,619.1000000000003,403.49999999999994,290.11637371999996,320.9999999999999,1.0,125,2009-06-06,9.0,68.42509020521814,-132.20318998438606,-0.012118986807763577,2.0,s005,0,169.16423733,44.1691685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_20100727_1,392.7749999999999,27,402.95,250.04999999999998,802.8000000000002,335.0249999999999,297.01735610000003,113.09999999999987,22.0,0,2010-07-27,9.0,68.38263020514366,-132.3255099846317,-0.07123034447431564,4.0,s005_ref,0,167.71800371,40.41164304,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_20110527_0,415.04999999999984,2,537.1500000000001,606.45,705.4500000000003,435.94999999999993,291.30584468,410.92500000000007,3.0,115,2011-05-27,9.0,68.42509020521814,-132.20318998438606,-0.10399753600358963,2.0,s005,0,170.10822597,42.80752833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_20110527_1,688.9499999999998,7,801.4250000000001,852.0250000000001,1062.1249999999998,646.8750000000001,287.73059576,410.37500000000006,3.0,86,2011-05-27,9.0,68.38263020514366,-132.3255099846317,-0.10671131312847137,2.0,s005_ref,10,170.10822597,42.80752833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_20110628_0,272.87499999999994,1,292.125,255.82500000000007,430.17499999999984,249.5,290.10953768,149.4000000000001,13.0,0,2011-06-28,9.0,68.42509020521814,-132.20318998438606,-0.07869835942983627,4.0,s005,0,167.86385223,44.61476218,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_20110730_1,349.32500000000005,7,486.00000000000006,360.05000000000007,1030.2250000000001,479.67499999999995,292.40986513999997,164.79999999999995,83.0,0,2011-07-30,9.0,68.38263020514366,-132.3255099846317,-0.022232789546251297,4.0,s005_ref,0,167.34069002,39.73479686,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_20111002_0,483.25000000000006,1,527.2500000000002,538.5250000000002,1163.8749999999998,453.2749999999999,272.95449529999996,457.1249999999999,34.0,0,2011-10-02,9.0,68.42509020521814,-132.20318998438606,-0.0754442773004261,1.0,s005,0,173.53717182,17.90498186,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19860817_0,254.1750000000001,3,247.57499999999987,222.54999999999998,350.1499999999999,210.45000000000007,289.45327784,33.07499999999991,23.0,13,1986-08-17,9.0,68.42509020521814,-132.20318998438606,-0.08105453103780746,4.0,s005,0,160.39323935,33.96346063,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19880806_0,407.3499999999999,1,619.3749999999998,515.9750000000001,1030.7749999999999,556.9499999999999,292.49873365999997,263.79999999999984,13.0,0,1988-08-06,9.0,68.42509020521814,-132.20318998438606,-0.05306781714237124,1.0,s005,0,162.28451703,37.35639334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19920801_0,816.5499999999997,5,1006.8500000000003,797.8499999999999,1782.9,886.9500000000003,289.13198395999996,418.075,12.0,0,1992-08-01,9.0,68.42509020521814,-132.20318998438606,-0.0633118599653244,1.0,s005,0,159.42310303,38.38929801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19920801_1,672.9999999999997,7,867.9749999999997,689.7750000000002,1781.8,848.9999999999998,291.31609874000003,312.47499999999985,12.0,0,1992-08-01,9.0,68.38263020514366,-132.3255099846317,-0.015899236010737273,1.0,s005_ref,0,159.42310303,38.38929801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19930719_1,717.8249999999997,1,852.0250000000001,822.8750000000001,1352.8000000000002,807.2000000000002,280.77150703999996,476.64999999999986,62.0,0,1993-07-19,9.0,68.38263020514366,-132.3255099846317,-0.027015624764573774,4.0,s005_ref,0,158.90098337,41.31857264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19940519_0,1681.6999999999998,3,1712.225,1739.9999999999998,1783.725,749.4499999999998,275.16937226,480.5000000000001,18.0,0,1994-05-19,9.0,68.42509020521814,-132.20318998438606,-0.40323880314826965,1.0,s005,89,161.00474068,40.61876254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19940722_0,207.42499999999998,73,298.4500000000001,175.79999999999984,617.7250000000001,240.97499999999994,291.52117994,70.47499999999984,21.0,0,1994-07-22,9.0,68.42509020521814,-132.20318998438606,-0.08471778780221939,4.0,s005,0,157.42859611,40.59041591,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19950623_1,973.5749999999998,12,894.9249999999997,742.8499999999999,1720.7499999999998,762.6499999999997,291.3263528,372.97500000000014,71.0,0,1995-06-23,9.0,68.38263020514366,-132.3255099846317,-0.07964762300252914,1.0,s005_ref,0,154.2069058,43.45565383,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19960609_0,470.0499999999999,21,489.85,453.55000000000007,536.5999999999999,409.5499999999999,286.45909231999997,240.70000000000007,37.0,0,1996-06-09,9.0,68.42509020521814,-132.20318998438606,-0.08900319784879684,4.0,s005,0,157.8375251,43.53648777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19960828_0,198.07500000000005,5,250.87499999999986,153.25000000000006,383.425,148.02499999999995,277.37399516,94.6749999999999,7.0,0,1996-08-28,9.0,68.42509020521814,-132.20318998438606,-0.1420929878950119,32.0,s005,0,160.97749115,30.15020073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19970527_0,1697.3749999999998,1,1732.3,1683.6250000000002,2050.75,868.525,279.04198892,457.95000000000005,34.0,128,1997-05-27,9.0,68.42509020521814,-132.20318998438606,-0.3321157709572924,2.0,s005,4,163.83363264,42.49266092,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19980717_0,1600.3000000000002,8,1625.6,1286.525,2056.525,864.125,292.85420774,405.01250000000005,39.0,46,1998-07-17,9.0,68.42509020521814,-132.20318998438606,-0.30644690990448,2.0,s005,0,163.85717519,42.18709485,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19990720_0,863.5749999999997,3,1003.5499999999997,902.0749999999999,1784.0,886.4,278.44725344,484.62499999999994,99.0,0,1999-07-20,9.0,68.42509020521814,-132.20318998438606,-0.08101848512887955,4.0,s005,0,163.532632,41.64267491,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_19990906_0,523.9500000000003,2,668.8749999999999,612.9124999999999,1050.7124999999996,653.7500000000001,280.65187633999994,489.02499999999986,75.0,0,1999-09-06,9.0,68.42509020521814,-132.20318998438606,-0.01143559254705906,1.0,s005,0,167.35871522,27.62645672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20030917_0,1674.6875,2,1505.15,1361.8750000000002,1450.7,440.07499999999993,273.93546704,194.22499999999997,88.0,0,2003-09-17,9.0,68.42509020521814,-132.20318998438606,-0.5489378571510315,16.5,s005,152,169.06690042,23.54780177,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20031003_0,708.1999999999999,18,727.175,709.575,1248.3,695.8249999999999,282.24467366,383.6999999999999,22.0,53,2003-10-03,9.0,68.42509020521814,-132.20318998438606,-0.0763196349143982,1.0,s005,0,170.99868417,17.43326692,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20031003_1,1521.1000000000001,2,1553.5500000000002,1439.15,1985.3,908.675,278.47117958,488.20000000000005,22.0,108,2003-10-03,9.0,68.38263020514366,-132.3255099846317,-0.2619074285030365,2.0,s005_ref,46,170.99868417,17.43326692,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20060723_0,223.64999999999995,10,280.02499999999986,242.62499999999991,605.0749999999999,237.12499999999997,281.53714352,115.57499999999999,95.0,64,2006-07-23,9.0,68.42509020521814,-132.20318998438606,-0.054411593824625015,4.0,s005,0,168.56746912,41.3587112,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20060824_1,516.2499999999998,1,700.7750000000001,557.7749999999997,1649.525,605.35,282.23100158,252.52499999999984,93.0,0,2006-08-24,9.0,68.38263020514366,-132.3255099846317,-0.07305962293042402,1.0,s005_ref,0,170.72041334,32.41656773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20061011_1,1061.3,1,945.5249999999999,1219.1499999999999,1826.0749999999998,810.225,273.50821454,324.29999999999984,35.0,0,2006-10-11,9.0,68.38263020514366,-132.3255099846317,-0.07706108689308167,4.0,s005_ref,0,175.93941714,14.46189658,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20070726_0,278.92499999999984,1,347.3999999999999,298.17499999999995,414.4999999999999,303.12499999999994,291.7877855,162.32499999999982,52.0,28,2007-07-26,9.0,68.42509020521814,-132.20318998438606,-0.06806041300296783,4.0,s005,0,168.65493542,40.76121722,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20070827_0,360.05000000000007,1,506.34999999999985,461.25,1020.0500000000001,503.60000000000014,282.77104873999997,320.9999999999999,16.0,0,2007-08-27,9.0,68.42509020521814,-132.20318998438606,-0.0027229071129113436,1.0,s005,0,170.84915648,31.45721203,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20070928_0,656.4999999999999,7,659.7999999999998,559.4250000000001,1138.575,531.6500000000002,274.65325124000003,324.02500000000003,32.0,0,2007-09-28,9.0,68.42509020521814,-132.20318998438606,-0.08276315778493881,1.0,s005,0,174.39220074,19.49566531,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20070928_1,1004.6500000000003,12,1072.3,957.8999999999999,1488.3750000000002,772.2750000000001,273.90128684,411.475,32.0,0,2007-09-28,9.0,68.38263020514366,-132.3255099846317,-0.136734277009964,1.0,s005_ref,0,174.39220074,19.49566531,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20080728_0,496.99999999999994,52,599.5749999999999,439.24999999999994,1227.9499999999998,506.34999999999985,295.73218058,206.87499999999997,36.0,7,2008-07-28,9.0,68.42509020521814,-132.20318998438606,-0.06625684753240936,1.0,s005,0,166.39082064,39.96137253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20080728_1,374.21250000000003,126,453.3415322580645,368.377798087739,1111.1293876355107,397.0622050816696,293.93812219999995,154.53793472674317,36.0,0,2008-07-28,9.0,68.38263020514366,-132.3255099846317,-0.11063929319570735,4.0,s005_ref,0,166.39082064,39.96137253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20090528_0,1392.3999999999996,5,1516.15,1424.3,1755.95,713.1500000000002,285.69687386,457.40000000000003,10.0,120,2009-05-28,9.0,68.42509020521814,-132.20318998438606,-0.3495684862136841,4.0,s005,49,169.68491209,43.04878037,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20090731_0,1206.2250000000001,11,1391.2999999999997,1018.675,2245.45,975.2250000000001,298.64091559999997,471.1499999999999,29.0,8,2009-07-31,9.0,68.42509020521814,-132.20318998438606,-0.19653210043907166,2.0,s005,0,167.56459353,39.39711606,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20090731_1,1446.2999999999997,2,1662.725,1224.925,2316.675,1057.4499999999998,299.12627444,412.2999999999999,29.0,74,2009-07-31,9.0,68.38263020514366,-132.3255099846317,-0.22251325845718384,2.0,s005_ref,0,167.56459353,39.39711606,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_063012_20110603_1,1697.9250000000002,1,1421.0,1749.6250000000002,1917.65,630.1000000000001,285.3448178,441.4499999999999,2.0,129,2011-06-03,9.0,68.38263020514366,-132.3255099846317,-0.38559797406196594,2.0,s005_ref,2,169.66013788,43.79699029,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20030531_0,1175.425,1,1145.7250000000001,923.8000000000002,1355.5499999999997,903.45,285.23544116,477.1999999999998,65.0,128,2003-05-31,9.0,68.42509020521814,-132.20318998438606,-0.11823050677776337,2.0,s005,0,169.52927039,43.40102594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20071001_0,784.0999999999998,7,656.775,627.0749999999997,1253.2500000000002,610.85,272.55800497999996,320.725,42.0,0,2007-10-01,9.0,68.42509020521814,-132.20318998438606,-0.03602004051208496,1.0,s005,0,173.7104555,18.27479133,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20071001_1,894.0999999999999,1,777.775,677.6749999999998,1113.2750000000003,672.9999999999997,272.96816738,386.175,42.0,0,2007-10-01,9.0,68.38263020514366,-132.3255099846317,-0.07222001999616623,1.0,s005_ref,0,173.7104555,18.27479133,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20080917_0,576.7499999999998,1,479.4000000000001,418.35000000000014,963.675,322.0999999999999,274.39348172,194.22500000000008,54.0,0,2008-09-17,9.0,68.42509020521814,-132.20318998438606,-0.19625702500343323,1.0,s005,0,171.95866075,23.3466517,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20090531_0,594.6249999999998,8,514.3249999999999,513.2249999999999,557.2250000000001,325.125,283.8237989,258.57500000000005,25.0,4,2009-05-31,9.0,68.42509020521814,-132.20318998438606,-0.18479283154010773,32.0,s005,0,170.13295886,43.50046594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20100603_0,503.0499999999999,1,420.55000000000007,379.02500000000003,504.14999999999986,127.67499999999987,284.14167476,33.350000000000044,30.0,0,2010-06-03,9.0,68.42509020521814,-132.20318998438606,-0.5342240929603577,32.0,s005,0,170.59002431,43.87877819,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20100923_1,1425.4,8,1042.325,880.0750000000002,722.4999999999998,147.47499999999997,271.42664035999996,162.04999999999998,65.0,0,2010-09-23,9.0,68.38263020514366,-132.3255099846317,-0.7287130355834961,32.0,s005_ref,0,173.70438103,21.3295282,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20140716_0,463.45,1,551.9999999999997,462.0749999999999,1337.4000000000003,541.5500000000001,288.90981266,229.97500000000005,85.0,56,2014-07-16,9.0,68.42509020521814,-132.20318998438606,-0.009556032717227936,1.0,s005,0,169.90797364,42.73973299,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20150516_0,1634.1250000000002,1,1630.8250000000003,1671.2500000000002,1821.4000000000003,653.1999999999999,277.33639694,431.0,22.0,82,2015-05-16,9.0,68.42509020521814,-132.20318998438606,-0.42802727222442627,2.0,s005,19,173.73745627,40.80145775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20150703_0,301.4749999999999,1,405.15,314.1250000000001,1160.85,380.67500000000007,294.26926802,228.32500000000005,25.0,0,2015-07-03,9.0,68.42509020521814,-132.20318998438606,-0.03114561177790165,1.0,s005,0,171.03518483,44.46156597,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20160705_0,182.40000000000006,1,288.27500000000003,206.59999999999985,428.8,182.40000000000006,297.55740326,48.74999999999991,31.0,0,2016-07-05,9.0,68.42509020521814,-132.20318998438606,-0.2249429076910019,32.0,s005,0,171.82761544,44.24101045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20160806_0,339.975,2,518.1750000000002,562.1749999999997,1193.575,473.07500000000005,288.77650988,210.86249999999987,0.0,0,2016-08-06,9.0,68.42509020521814,-132.20318998438606,-0.04549810662865639,1.0,s005,0,171.97506773,37.95502599,"{""type"":""MultiPoint"",""coordinates"":[]}"
