system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,cloud_qa_count,date,img_qual,lat,lon,nd_median,pixel_qa_median,site_no,snow_ice_qa_count,solar_az,solar_zen,.geo
1_1_1_LT05_061012_19971004_3,464.2750000000001,19,563.5499999999998,363.62499999999994,1027.475,408.17500000000007,271.75818830000003,277.27499999999986,34.0,0,1997-10-04,9.0,68.54067020519663,-131.94704998451112,-0.15951062459755322,1.0,s002_ref,0,170.01984567,16.83466685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19971004_6,1160.5124794069188,127,1220.7870121951219,1158.9018577326135,1988.4601073085844,767.6000000000004,272.9544953,381.7750000000003,34.0,0,1997-10-04,9.0,68.4760102051901,-132.1017399845714,-0.22064288102680607,1.0,s005,16,170.01984567,16.83466685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19971004_7,1020.875,21,946.0750000000002,951.3,1663.8249999999998,620.4749999999998,,380.3999999999999,34.0,26,1997-10-04,9.0,68.4041402051749,-132.24695998459262,-0.06733924150466919,4.0,s005_ref,9,170.01984567,16.83466685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19971004_8,1020.875,21,946.0750000000002,951.3,1663.8249999999998,620.4749999999998,,380.3999999999999,34.0,26,1997-10-04,9.0,68.4041402051749,-132.24695998459262,-0.06733924150466919,4.0,s006,9,170.01984567,16.83466685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19971004_9,1205.1250000000002,15,1206.2250000000001,1046.725,1554.65,763.7500000000002,271.706918,379.57500000000005,34.0,83,1997-10-04,9.0,68.35994020519506,-132.37467998463214,-0.140915647149086,1.0,s006_ref,40,170.01984567,16.83466685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980601_9,568.0874999999999,10,630.6500000000001,582.25,796.75,531.9249999999997,290.47526582,283.8750000000001,81.0,0,1998-06-01,9.0,68.35994020519506,-132.37467998463214,-0.09813323989510536,4.0,s006_ref,0,166.18085823,43.35689266,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980617_9,373.9374999999999,2,359.08750000000003,267.7874999999999,354.6875000000001,158.61249999999993,290.79826871,63.46249999999998,48.0,0,1998-06-17,9.0,68.35994020519506,-132.37467998463214,-0.3919631093740463,32.0,s006_ref,0,165.07564993,44.56444626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980703_9,252.24999999999997,1,343.2750000000001,295.425,664.1999999999998,317.1499999999999,294.57005377999997,197.52500000000006,50.0,47,1998-07-03,9.0,68.35994020519506,-132.37467998463214,-0.03955785930156708,4.0,s006_ref,0,164.13846354,44.02110905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980719_3,443.925,8,536.3249999999997,330.62499999999994,1087.4250000000002,473.625,296.47730894,239.87499999999994,15.0,0,1998-07-19,9.0,68.54067020519663,-131.94704998451112,-0.03622591799769465,1.0,s002_ref,0,163.87142948,41.83128062,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980820_2,479.12499999999994,3,633.6750000000002,659.2500000000001,1067.6249999999998,473.625,293.06612498,355.375,9.0,0,1998-08-20,9.0,68.6937602052197,-131.64161998437015,-0.18866834044456482,1.0,s002,0,165.92621477,33.48769367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980820_3,310.27499999999986,2,339.15000000000003,328.7000000000001,353.725,136.74999999999991,289.73013746000004,33.90000000000004,9.0,0,1998-08-20,9.0,68.54067020519663,-131.94704998451112,-0.4252994326539192,32.0,s002_ref,0,165.92621477,33.48769367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980905_3,690.3249999999999,21,695.0000000000001,600.1250000000002,603.9749999999999,384.2499999999999,283.24957154000003,297.9000000000001,39.0,0,1998-09-05,9.0,68.54067020519663,-131.94704998451112,-0.2879314338661109,32.0,s002_ref,0,167.86287899,27.95906343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980905_6,690.0499999999998,16,694.4499999999998,660.0749999999999,672.45,337.5,283.9946999,165.34999999999994,39.0,0,1998-09-05,9.0,68.4760102051901,-132.1017399845714,-0.34589854159600747,32.0,s005,0,167.86287899,27.95906343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980905_7,687.8499999999998,71,691.425,657.0500000000002,1153.4250000000002,611.6749999999998,,296.79999999999984,39.0,0,1998-09-05,9.0,68.4041402051749,-132.24695998459262,-0.06120021641254425,1.0,s005_ref,0,167.86287899,27.95906343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980905_8,687.8499999999998,71,691.425,657.0500000000002,1153.4250000000002,611.6749999999998,,296.79999999999984,39.0,0,1998-09-05,9.0,68.4041402051749,-132.24695998459262,-0.06120021641254425,1.0,s006,0,167.86287899,27.95906343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19980905_9,612.7749999999999,37,691.1499999999999,656.4999999999999,1083.575,611.1250000000001,283.840889,296.525,39.0,0,1998-09-05,9.0,68.35994020519506,-132.37467998463214,-0.04521213471889496,1.0,s006_ref,0,167.86287899,27.95906343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19981007_2,1306.3249999999998,23,1201.275,1053.8750000000002,1006.3,445.025,267.25665596,302.0249999999999,66.0,0,1998-10-07,9.0,68.6937602052197,-131.64161998437015,-0.48621225616038843,36.0,s002,28,171.69647792,15.85029018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19981007_3,1545.575,34,1456.75,1349.7750000000003,1557.675,517.6249999999999,267.11651714,299.82499999999993,66.0,12,1998-10-07,9.0,68.54067020519663,-131.94704998451112,-0.47565685343463127,1.0,s002_ref,75,171.69647792,15.85029018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19981007_6,1604.425,5,1452.6250000000002,1446.8500000000001,1217.2250000000001,439.7999999999999,265.41434318,298.4500000000001,66.0,0,1998-10-07,9.0,68.4760102051901,-132.1017399845714,-0.5351995455566272,32.0,s005,108,171.69647792,15.85029018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19990722_3,342.72499999999997,2,391.2624999999999,372.2875,672.3124999999999,306.6999999999999,283.73151236,132.48750000000004,71.0,0,1999-07-22,9.0,68.54067020519663,-131.94704998451112,-0.12775041212921098,16.5,s002_ref,0,163.56508915,41.25048715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_19990722_9,488.75,1,504.14999999999986,546.7749999999999,466.74999999999994,383.425,285.43368632,290.7499999999999,71.0,2,1999-07-22,9.0,68.35994020519506,-132.37467998463214,-0.13601667464721276,32.0,s006_ref,0,163.56508915,41.25048715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20040601_2,1288.725,1,1185.6,1375.8999999999999,1801.6,986.225,284.64070568,498.0999999999999,12.0,144,2004-06-01,9.0,68.6937602052197,-131.64161998437015,-0.09180067479610443,4.0,s002,22,167.29329241,43.51642584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20040601_3,1618.9999999999998,15,1603.0499999999997,1620.9250000000002,2031.225,672.9999999999997,280.2348779,364.45000000000005,12.0,135,2004-06-01,9.0,68.54067020519663,-131.94704998451112,-0.42829776807591224,2.0,s002_ref,12,167.29329241,43.51642584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20040601_6,1387.7250000000001,4,1392.1250000000002,1287.0749999999998,1560.6999999999998,578.9499999999997,284.42878844,364.1749999999999,12.0,105,2004-06-01,9.0,68.4760102051901,-132.1017399845714,-0.4816862319408232,1.0,s005,43,167.29329241,43.51642584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20040703_2,1019.4999999999999,9,1058.5499999999997,787.95,1738.6249999999998,743.4000000000002,300.37385173999996,362.5249999999999,0.0,112,2004-07-03,9.0,68.6937602052197,-131.64161998437015,-0.17539724707603455,2.0,s002,0,165.44041345,44.08305657,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20040703_9,1487.4125000000001,4,1465.55,1196.875,2369.0625,962.7125000000001,295.4792471,410.92500000000007,0.0,29,2004-07-03,9.0,68.35994020519506,-132.37467998463214,-0.20707708597183228,2.0,s006_ref,0,165.44041345,44.08305657,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20040719_2,342.72499999999985,51,377.37500000000006,274.25000000000006,753.5750000000003,283.04999999999995,293.67111452,104.02500000000009,44.0,0,2004-07-19,9.0,68.6937602052197,-131.64161998437015,-0.15674524009227753,4.0,s002,0,165.24813046,41.84488723,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20040719_3,308.35,1,281.4,289.0999999999999,248.95000000000002,152.42499999999993,292.37910295999995,105.12500000000009,44.0,0,2004-07-19,9.0,68.54067020519663,-131.94704998451112,-0.2972972972972975,32.0,s002_ref,0,165.24813046,41.84488723,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20050604_2,232.44999999999987,3,303.6749999999999,341.0749999999999,265.175,224.19999999999996,291.1041815,278.65000000000003,28.0,0,2005-06-04,9.0,68.6937602052197,-131.64161998437015,-0.15055647492408752,32.0,s002,0,169.02167828,43.9349776,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20050620_2,180.20000000000007,1,345.74999999999994,374.34999999999997,307.8,341.62499999999983,292.08515323999995,235.475,3.0,0,2005-06-20,9.0,68.6937602052197,-131.64161998437015,-0.0060010911074742535,32.0,s002,0,167.90251376,44.79416572,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20050620_3,167.96249999999998,2,189.0,249.08749999999992,246.7499999999999,136.3375,288.1305041,68.13749999999993,3.0,0,2005-06-20,9.0,68.54067020519663,-131.94704998451112,-0.2021454462233384,32.0,s002_ref,0,167.90251376,44.79416572,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20050620_9,206.59999999999985,1,268.47499999999997,237.12499999999997,229.42500000000004,195.59999999999994,290.6085686,110.3499999999999,3.0,0,2005-06-20,9.0,68.35994020519506,-132.37467998463214,-0.1570328027009964,32.0,s006_ref,0,167.90251376,44.79416572,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20050807_2,645.5,11,716.175,615.8000000000002,1216.95,606.175,294.47434922,321.5499999999999,39.0,0,2005-08-07,9.0,68.6937602052197,-131.64161998437015,-0.051690589636564255,1.0,s002,0,167.52260435,37.51253386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20050807_3,625.7000000000002,21,718.375,549.25,1398.7250000000001,641.3750000000001,291.41522132,318.52500000000003,39.0,0,2005-08-07,9.0,68.54067020519663,-131.94704998451112,-0.05681880847778532,1.0,s002_ref,0,167.52260435,37.51253386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20060607_2,329.2500000000001,4,418.9,432.2374999999999,403.775,310.8249999999999,293.582246,214.57500000000005,55.0,20,2006-06-07,9.0,68.6937602052197,-131.64161998437015,-0.14826396107673645,32.0,s002,0,170.48688323,44.30529776,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20060709_2,158.47499999999985,1,203.025,262.425,351.52500000000003,165.07500000000007,290.80339574,110.07500000000003,2.0,0,2006-07-09,9.0,68.6937602052197,-131.64161998437015,-0.10309698432683945,32.0,s002,0,168.6466447,43.7004955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20060709_3,169.74999999999991,1,211.82499999999993,153.80000000000004,136.19999999999993,106.49999999999993,288.49281422,110.3499999999999,2.0,0,2006-07-09,9.0,68.54067020519663,-131.94704998451112,-0.3308725359302601,32.0,s002_ref,0,168.6466447,43.7004955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20060725_3,143.07500000000002,1,189.27499999999986,211.27499999999995,195.04999999999995,113.925,290.164226,72.6750000000001,0.0,0,2006-07-25,9.0,68.54067020519663,-131.94704998451112,-0.2485158311345643,32.0,s002_ref,0,168.60243605,40.93930644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20060725_9,212.65000000000006,1,183.2249999999999,246.20000000000002,330.62499999999994,175.79999999999984,290.31461888,116.94999999999983,0.0,0,2006-07-25,9.0,68.35994020519506,-132.37467998463214,-0.02068101055920124,32.0,s006_ref,0,168.60243605,40.93930644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20060810_3,168.0999999999999,1,225.29999999999995,194.22500000000008,112.27500000000002,124.10000000000004,290.00016103999997,79.27500000000003,2.0,0,2006-08-10,9.0,68.54067020519663,-131.94704998451112,-0.2896393817973667,32.0,s002_ref,0,169.42276102,36.84856098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20060810_9,154.90000000000003,1,213.4749999999999,273.4249999999999,258.2999999999999,190.92499999999984,291.22723022,77.89999999999992,2.0,0,2006-08-10,9.0,68.35994020519506,-132.37467998463214,-0.05576162040233612,32.0,s006_ref,0,169.42276102,36.84856098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20070712_3,345.19999999999993,24,374.34999999999997,275.90000000000003,605.8999999999997,282.7749999999998,292.73457704,151.32499999999993,53.0,0,2007-07-12,9.0,68.54067020519663,-131.94704998451112,-0.15204638931966835,4.0,s002_ref,0,168.71397808,43.32355824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20070829_3,241.66250000000002,2,270.4,298.3124999999999,593.25,229.56249999999994,286.70860777999997,124.10000000000004,0.0,0,2007-08-29,9.0,68.54067020519663,-131.94704998451112,-0.09853015688364763,16.5,s002_ref,0,171.06218861,30.76185499,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20070829_9,166.99999999999991,1,271.7749999999999,323.475,214.5749999999999,228.5999999999999,287.35119554,95.2249999999999,0.0,0,2007-08-29,9.0,68.35994020519506,-132.37467998463214,-0.08628528565168381,32.0,s006_ref,0,171.06218861,30.76185499,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20080628_9,232.9999999999999,1,277.27499999999986,281.4,365.00000000000006,154.35000000000005,295.9406798,192.57499999999982,49.0,0,2008-06-28,9.0,68.35994020519506,-132.37467998463214,-0.2847958207130432,32.0,s006_ref,0,167.08039365,44.50852007,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20080815_2,325.675,1,526.4249999999998,434.0250000000001,1102.0000000000002,500.8499999999999,287.51867852,348.49999999999994,50.0,0,2008-08-15,9.0,68.6937602052197,-131.64161998437015,-0.024895962327718735,1.0,s002,0,167.43112709,34.99962615,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20080815_3,257.74999999999994,1,401.84999999999997,287.99999999999994,276.1749999999999,203.57500000000002,283.64606186000003,188.72499999999985,50.0,0,2008-08-15,9.0,68.54067020519663,-131.94704998451112,-0.32749721270182097,32.0,s002_ref,0,167.43112709,34.99962615,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20090530_6,523.1249999999999,11,495.9,454.9249999999999,649.6249999999998,435.4,287.6690714,237.9500000000001,46.0,0,2009-05-30,9.0,68.4760102051901,-132.1017399845714,-0.0305753994025197,4.0,s005,0,169.58782271,43.33765393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20090615_2,291.4375,2,447.3624999999999,500.57500000000005,500.16250000000014,363.9000000000001,289.5660725,233.4124999999999,92.0,56,2009-06-15,9.0,68.6937602052197,-131.64161998437015,-0.11186561360955238,32.0,s002,0,168.56860453,44.74569682,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20090701_9,682.4875,2,805.9624999999999,839.1000000000001,971.3750000000002,541.275,292.727741,324.3,9.0,0,2009-07-01,9.0,68.35994020519506,-132.37467998463214,-0.19491112232208252,16.5,s006_ref,0,167.60108751,44.40137731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20090717_3,251.97499999999985,1,365.55000000000007,311.65,291.57500000000005,257.4750000000001,286.47960044,109.52500000000003,32.0,0,2009-07-17,9.0,68.54067020519663,-131.94704998451112,-0.1734681593836523,32.0,s002_ref,0,167.21170079,42.3806158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20090717_9,216.22499999999988,1,390.30000000000007,330.62499999999994,444.1999999999999,135.09999999999994,287.73743179999997,155.72499999999988,32.0,0,2009-07-17,9.0,68.35994020519506,-132.37467998463214,-0.48572516441345215,32.0,s006_ref,0,167.21170079,42.3806158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20090818_2,246.47499999999988,32,253.0750000000001,214.5749999999999,509.6499999999998,208.52499999999995,290.44792166,85.59999999999984,4.0,0,2009-08-18,9.0,68.6937602052197,-131.64161998437015,-0.19189061763319215,32.0,s002,0,168.93847877,34.24614386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20090818_9,248.4,1,193.6750000000001,261.0499999999999,342.17499999999984,169.74999999999991,288.2330447,84.77499999999999,4.0,0,2009-08-18,9.0,68.35994020519506,-132.37467998463214,-0.06583201140165329,32.0,s006_ref,0,168.93847877,34.24614386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20090903_2,380.3999999999999,5,514.0499999999998,575.6499999999997,563.825,341.62499999999983,289.77798974,168.92500000000004,5.0,0,2009-09-03,9.0,68.6937602052197,-131.64161998437015,-0.20176412165164948,32.0,s002,0,170.74907364,28.74927027,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20090903_3,406.24999999999994,2,438.69999999999993,351.2499999999999,431.55,164.5250000000001,286.97521334,168.0999999999999,5.0,0,2009-09-03,9.0,68.54067020519663,-131.94704998451112,-0.4545153135231461,32.0,s002_ref,0,170.74907364,28.74927027,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20100501_3,935.9000000000001,10,990.9000000000001,975.2250000000001,1003.0,596.275,275.72992754,368.5749999999999,11.0,114,2010-05-01,9.0,68.54067020519663,-131.94704998451112,-0.3720822005045682,4.0,s002_ref,0,171.07277819,36.73331042,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20100501_6,1435.575,8,1449.5999999999997,1336.85,1512.5749999999998,629.8249999999999,277.02877514,417.24999999999983,11.0,28,2010-05-01,9.0,68.4760102051901,-132.1017399845714,-0.38327029687580966,4.0,s005,46,171.07277819,36.73331042,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20100517_3,782.175,3,1081.1,954.875,1113.0,550.6250000000001,279.15478357999996,431.55,70.0,127,2010-05-17,9.0,68.54067020519663,-131.94704998451112,-0.2748257005144231,2.0,s002_ref,3,170.93090066,40.94445531,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20100704_3,319.07500000000005,2,418.9000000000001,394.70000000000005,1062.1249999999998,366.65000000000003,293.57540996,235.19999999999985,43.0,0,2010-07-04,9.0,68.54067020519663,-131.94704998451112,-0.06651390745337667,1.0,s002_ref,0,167.98207856,44.18050571,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20100805_3,218.97499999999985,1,213.20000000000005,233.275,292.39999999999986,186.8,300.39435986,24.27499999999999,5.0,0,2010-08-05,9.0,68.54067020519663,-131.94704998451112,-0.06600000000000007,32.0,s002_ref,0,168.10534561,38.16562781,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20110605_2,253.3500000000001,6,347.94999999999993,415.04999999999984,353.175,270.1250000000001,294.81786022999995,152.5625,1.0,0,2011-06-05,9.0,68.6937602052197,-131.64161998437015,-0.12656545639038086,32.0,s002,0,169.5277903,44.01382006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20110707_3,185.97499999999988,1,349.87500000000006,263.52500000000003,338.6,162.04999999999998,294.22825178,64.4249999999999,40.0,0,2011-07-07,9.0,68.54067020519663,-131.94704998451112,-0.36689944816135184,32.0,s002_ref,0,167.39253294,43.8690078,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20110808_3,340.25,7,487.65000000000003,358.4000000000001,655.1249999999998,396.6249999999999,288.94399286,174.42499999999998,61.0,0,2011-08-08,9.0,68.54067020519663,-131.94704998451112,-0.10293743462158284,4.0,s002_ref,0,167.8131643,37.37079216,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20110808_9,350.42500000000007,1,473.89999999999986,438.42500000000007,1184.5,399.3749999999999,291.33318884,276.45000000000005,61.0,45,2011-08-08,9.0,68.35994020519506,-132.37467998463214,-0.08533967286348343,1.0,s006_ref,0,167.8131643,37.37079216,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_061012_20110925_2,1416.6000000000001,4,1276.35,1193.575,1380.575,886.1249999999998,267.53009756,400.75,85.0,0,2011-09-25,9.0,68.6937602052197,-131.64161998437015,-0.21570168435573578,1.0,s002,0,172.84011297,20.59484721,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19850604_9,933.1499999999999,1,1115.4750000000001,1145.7250000000001,1376.175,740.9250000000001,291.2067221,412.57500000000005,1.0,135,1985-06-04,9.0,68.35994020519506,-132.37467998463214,-0.20176147382029738,2.0,s006_ref,1,163.44889939,43.52333288,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19850807_3,281.4,1,367.75,378.19999999999993,322.64999999999986,228.32500000000005,289.0020992,177.72499999999997,0.0,0,1985-08-07,9.0,68.54067020519663,-131.94704998451112,-0.23390512938808025,32.0,s002_ref,0,161.99167734,37.11619123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19860607_2,322.64999999999986,6,420.82499999999993,503.8749999999997,496.17500000000007,289.0999999999999,284.02888010000004,240.42499999999995,11.0,0,1986-06-07,9.0,68.6937602052197,-131.64161998437015,-0.23195962607860565,32.0,s002,0,161.09013755,43.57376171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19860607_6,743.125,3,922.7000000000002,908.1250000000002,1059.925,706.0,290.3693072,495.0750000000001,11.0,0,1986-06-07,9.0,68.4760102051901,-132.1017399845714,-0.11257479614752762,1.0,s005,0,161.09013755,43.57376171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19860607_9,1018.675,5,1134.4500000000003,1094.5749999999998,1368.4750000000001,795.3749999999999,282.96587588,408.99999999999994,11.0,141,1986-06-07,9.0,68.35994020519506,-132.37467998463214,-0.17570246006762288,1.0,s006_ref,31,161.09013755,43.57376171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19860623_6,599.7125000000001,2,718.0999999999998,636.4250000000002,1037.6499999999999,682.2124999999999,292.7961014,436.2249999999999,70.0,0,1986-06-23,9.0,68.4760102051901,-132.1017399845714,-0.026147051072243847,1.0,s005,0,159.74882338,44.09288884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19860810_3,184.8749999999999,1,265.175,244.00000000000006,223.3750000000001,164.24999999999994,292.0099568,30.600000000000072,12.0,0,1986-08-10,9.0,68.54067020519663,-131.94704998451112,-0.23502357804040305,32.0,s002_ref,0,159.73839555,36.06319163,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19860911_3,158.75,2,192.84999999999997,216.22499999999988,193.39999999999995,132.89999999999995,283.09746965,150.6375,2.0,0,1986-09-11,9.0,68.54067020519663,-131.94704998451112,-0.18403683806600166,32.0,s002_ref,0,163.43164099,25.33161172,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19880628_2,209.9000000000001,16,257.19999999999993,174.42499999999998,349.5999999999999,225.57500000000007,295.44164888,110.07500000000003,1.0,0,1988-06-28,9.0,68.6937602052197,-131.64161998437015,-0.0655067041516304,4.0,s002,0,161.92512108,44.1418151,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19880628_9,685.925,1,880.9,869.3499999999998,1237.3,706.2750000000001,297.46511671999997,409.5499999999999,1.0,1,1988-06-28,9.0,68.35994020519506,-132.37467998463214,-0.11002252429631254,1.0,s006_ref,0,161.92512108,44.1418151,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19880714_3,149.67499999999995,1,285.24999999999994,232.44999999999987,325.9499999999999,173.875,297.05837234,115.84999999999984,16.0,0,1988-07-14,9.0,68.54067020519663,-131.94704998451112,-0.24258099646065875,32.0,s002_ref,0,161.43710272,42.39237749,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19880714_7,186.5249999999999,1,249.22499999999985,200.27500000000003,422.4749999999999,143.34999999999985,,71.57499999999983,16.0,0,1988-07-14,9.0,68.4041402051749,-132.24695998459262,-0.26969368910399305,36.0,s005_ref,0,161.43710272,42.39237749,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19880714_8,186.5249999999999,1,249.22499999999985,200.27500000000003,422.4749999999999,143.34999999999985,,71.57499999999983,16.0,0,1988-07-14,9.0,68.4041402051749,-132.24695998459262,-0.26969368910399305,36.0,s006,0,161.43710272,42.39237749,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19890615_3,145.96249999999992,2,243.7249999999999,237.39999999999984,190.1,110.0749999999999,286.77184115,48.887499999999974,61.0,0,1989-06-15,9.0,68.54067020519663,-131.94704998451112,-0.41809951093202263,32.0,s002_ref,0,161.80153281,44.21435282,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19890818_3,156.00000000000003,3,264.34999999999985,239.32499999999996,423.0249999999999,179.37499999999994,289.04995148,144.725,0.0,0,1989-08-18,9.0,68.54067020519663,-131.94704998451112,-0.19150374668995424,32.0,s002_ref,0,162.05290252,33.72512785,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19900704_3,168.37500000000006,1,209.35000000000008,244.8249999999999,283.04999999999995,111.99999999999987,295.18529738,71.29999999999997,0.0,0,1990-07-04,9.0,68.54067020519663,-131.94704998451112,-0.3029407188423844,32.0,s002_ref,0,158.31284397,43.37796768,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19920725_7,270.67499999999995,11,412.57500000000005,348.49999999999994,974.1250000000001,377.37500000000006,,118.87499999999996,3.0,0,1992-07-25,9.0,68.4041402051749,-132.24695998459262,-0.021887436043206573,4.0,s005_ref,0,159.08272418,40.04185812,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_062012_19920725_8,270.67499999999995,11,412.57500000000005,348.49999999999994,974.1250000000001,377.37500000000006,,118.87499999999996,3.0,0,1992-07-25,9.0,68.4041402051749,-132.24695998459262,-0.021887436043206573,4.0,s006,0,159.08272418,40.04185812,"{""type"":""MultiPoint"",""coordinates"":[]}"
