system:index,area_m2,control,count,label,mean,net_change,.geo
000000000000000000cf_000000000000000000cf,15702.0,1.000383073049458,2,-123858266881994,0.9044769529984786,-0.09590612005097943,"{""type"":""Polygon"",""coordinates"":[[[-135.11126579220468,66.36897471163864],[-135.11126132775894,66.36818093428207],[-135.10728838146525,66.36818098598232],[-135.10729274890406,66.36897910234127],[-135.11126579220468,66.36897471163864]]]}"
000000000000000000d4_000000000000000000d4,15702.0,1.135068039003077,2,-123884036685772,1.16227252894891,0.02720448994583302,"{""type"":""Polygon"",""coordinates"":[[[-135.10727039546217,66.36419454183051],[-135.10726588692432,66.36340083767142],[-135.10329282746963,66.36340082251579],[-135.10329739869138,66.36419904136586],[-135.10727039546217,66.36419454183051]]]}"
000000000000000000cc_000000000000000000cc,15703.0,-3.880253667098461,2,-123811022241899,-9.636052454050175,-5.755798786951713,"{""type"":""Polygon"",""coordinates"":[[[-134.78931884718165,66.37683609655141],[-134.787329995487,66.37683609198885],[-134.78731665551655,66.37842797600837],[-134.78930526817996,66.37843243650657],[-134.78931884718165,66.37683609655141]]]}"
000000000000000000cd_000000000000000000cd,15703.0,-0.3884492090024312,2,-123832497077983,-0.09585986613846802,0.29258934286396315,"{""type"":""Polygon"",""coordinates"":[[[-135.57631888413397,66.3734382550011],[-135.5762786518594,66.37184185663338],[-135.5742898566938,66.3718508370171],[-135.57433013285385,66.37344717664426],[-135.57631888413397,66.3734382550011]]]}"
000000000000000000c6_000000000000000000c6,15704.0,1.3819282650341134,2,-123759482633999,0.14216567661892168,-1.2397625884151917,"{""type"":""Polygon"",""coordinates"":[[[-135.48318609410873,66.38653909725487],[-135.48316825019717,66.38574536122574],[-135.47919507825875,66.38575873741982],[-135.4792084939077,66.38655243178457],[-135.48318609410873,66.38653909725487]]]}"
000000000000000000c7_000000000000000000c7,15704.0,0.9584919869990743,2,-123763777601495,0.6813114884970846,-0.2771804985019898,"{""type"":""Polygon"",""coordinates"":[[[-135.08351688802816,66.38733280861926],[-135.08350793319713,66.3857409223249],[-135.08152355530189,66.38574087494824],[-135.08152808246763,66.38733282280519],[-135.08351688802816,66.38733280861926]]]}"
000000000000000000c8_000000000000000000c8,15704.0,0.350057417908433,2,-123776662503184,7.024769209746303,6.67471179183787,"{""type"":""MultiPolygon"",""coordinates"":[[[[-135.47914166345493,66.38336417332546],[-135.47915946727704,66.38416235892457],[-135.48114829492877,66.38415793565504],[-135.48113043379178,66.38335975032231],[-135.47914166345493,66.38336417332546]]],[[[-135.47914166345493,66.38336417332546],[-135.47912817451365,66.38256603237002],[-135.47713953916494,66.38257499726588],[-135.4771574434195,66.38337312147021],[-135.47914166345493,66.38336417332546]]]]}"
000000000000000000ca_000000000000000000ca,15704.0,1.8718614264829738,2,-123802432307147,0.9162670998104419,-0.955594326672532,"{""type"":""Polygon"",""coordinates"":[[[-135.10734189265187,66.3801402738178],[-135.10733732108756,66.37854842807177],[-135.1053486668343,66.37854840873831],[-135.10535745391348,66.38014476590091],[-135.10734189265187,66.3801402738178]]]}"
000000000000000000cb_000000000000000000cb,15704.0,0.9278464834666659,2,-123802432307142,0.6757918466450485,-0.25205463682161733,"{""type"":""MultiPolygon"",""coordinates"":[[[[-135.11727672113383,66.37853949595821],[-135.11926090243676,66.37853944824059],[-135.1192565078442,66.37774130274241],[-135.11727222375066,66.37774129191163],[-135.11727672113383,66.37853949595821]]],[[[-135.11727672113383,66.37853949595821],[-135.115287907649,66.37853945798923],[-135.1152923480003,66.37933766453698],[-135.11727658660067,66.37933764812482],[-135.11727672113383,66.37853949595821]]]]}"
000000000000000000c0_000000000000000000c0,15705.0,4.176406266380047,2,-123729417862902,9.99478192217651,5.818375655796464,"{""type"":""Polygon"",""coordinates"":[[[-135.53105439101208,66.39275063789695],[-135.53101881625895,66.39115427631477],[-135.52903005736997,66.39116317977724],[-135.5290658370387,66.39275954056751],[-135.53105439101208,66.39275063789695]]]}"
000000000000000000c2_000000000000000000c2,15705.0,0.8521879241139156,2,-123729417863218,0.6762152182462529,-0.17597270586766278,"{""type"":""Polygon"",""coordinates"":[[[-134.90254418455856,66.39210854940565],[-134.90055535549348,66.39210851832759],[-134.90055091529905,66.39370044650352],[-134.90253968344442,66.39370487544186],[-134.90254418455856,66.39210854940565]]]}"
000000000000000000c3_000000000000000000c3,15705.0,-0.12332527381489845,2,-123746597732114,-0.4083365465817222,-0.28501127276682375,"{""type"":""Polygon"",""coordinates"":[[[-135.4752978360398,66.38975857035379],[-135.47526675837275,66.38816220882916],[-135.4732778796914,66.3881711707147],[-135.4733092448375,66.38976301590816],[-135.4752978360398,66.38975857035379]]]}"
000000000000000000c5_000000000000000000c5,15705.0,-0.4632572499886237,2,-123750892699363,-2.5249083733996818,-2.061651123411058,"{""type"":""Polygon"",""coordinates"":[[[-135.5707137020728,66.38781442704854],[-135.5706914980255,66.38701619210364],[-135.5667138670133,66.38702959533073],[-135.56673611497035,66.3878277715929],[-135.5707137020728,66.38781442704854]]]}"
000000000000000000b5_000000000000000000b5,15707.0,0.24250972135334772,2,-123630633615049,0.04445988831133798,-0.19804983304200974,"{""type"":""Polygon"",""coordinates"":[[[-135.6210480454711,66.4107297696726],[-135.62100341333064,66.40913334186453],[-135.6190146670374,66.40914225340951],[-135.61905486615765,66.41073864448052],[-135.6210480454711,66.4107297696726]]]}"
000000000000000000b6_000000000000000000b6,15707.0,0.039292467390223816,2,-123639223549660,0.3033863790070973,0.2640939116168735,"{""type"":""Polygon"",""coordinates"":[[[-135.5831903001822,66.40929389559612],[-135.58315025436912,66.4076975123325],[-135.58115696524828,66.40770649259558],[-135.5811970547137,66.40930281709821],[-135.5831903001822,66.40929389559612]]]}"
000000000000000000b7_000000000000000000b7,15707.0,-3.99284529428706,2,-123647813484406,-4.905252142623447,-0.9124068483363872,"{""type"":""Polygon"",""coordinates"":[[[-135.27863358014034,66.4078179332982],[-135.2786247426535,66.407019764457],[-135.27464726267098,66.40702861928322],[-135.27465614588266,66.40782684668821],[-135.27863358014034,66.4078179332982]]]}"
000000000000000000ad_000000000000000000ad,15708.0,0.5604861813576131,2,-123566209106090,0.06031667048008596,-0.5001695108775271,"{""type"":""MultiPolygon"",""coordinates"":[[[[-134.6634250084152,66.42284510438088],[-134.66341593241347,66.42364326246503],[-134.66540473916106,66.4236477381421],[-134.6654180776403,66.4228495327461],[-134.6634250084152,66.42284510438088]]],[[[-134.6634250084152,66.42284510438088],[-134.66343824291516,66.42204695982025],[-134.66144507295022,66.42204244105858],[-134.6614360993722,66.42284065566642],[-134.6634250084152,66.42284510438088]]]]}"
