system:index,date,mean,site_no,.geo
19910620_0,1991-06-20,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910621_0,1991-06-21,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910622_0,1991-06-22,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910623_0,1991-06-23,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910624_0,1991-06-24,4.257273783562053,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910625_0,1991-06-25,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910626_0,1991-06-26,6.00745363531843,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910627_0,1991-06-27,1.406246864306146,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910628_0,1991-06-28,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910629_0,1991-06-29,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910630_0,1991-06-30,1.2229773361860181,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910701_0,1991-07-01,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910702_0,1991-07-02,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910703_0,1991-07-03,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910704_0,1991-07-04,0.38205253805026623,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910705_0,1991-07-05,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910706_0,1991-07-06,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910707_0,1991-07-07,2.767156150973465,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910708_0,1991-07-08,8.609396388872083,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910709_0,1991-07-09,0.293984758933297,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910710_0,1991-07-10,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910711_0,1991-07-11,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910712_0,1991-07-12,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910713_0,1991-07-13,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910714_0,1991-07-14,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910715_0,1991-07-15,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910716_0,1991-07-16,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910717_0,1991-07-17,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910718_0,1991-07-18,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910719_0,1991-07-19,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910720_0,1991-07-20,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910721_0,1991-07-21,5.756249401333859,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910722_0,1991-07-22,3.287165693913925,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910723_0,1991-07-23,2.2314220890485483,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910724_0,1991-07-24,1.7510563103393233,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910725_0,1991-07-25,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910726_0,1991-07-26,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910727_0,1991-07-27,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910728_0,1991-07-28,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910729_0,1991-07-29,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910730_0,1991-07-30,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910731_0,1991-07-31,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910801_0,1991-08-01,0.27112791210115283,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910802_0,1991-08-02,4.542878214447665,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910803_0,1991-08-03,5.964940348423015,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910804_0,1991-08-04,14.283434226430876,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910805_0,1991-08-05,2.7534566150521327,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910806_0,1991-08-06,7.206684041631869,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910807_0,1991-08-07,1.9016344018040692,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910808_0,1991-08-08,1.5332761826975625,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910809_0,1991-08-09,1.3275047276049157,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910810_0,1991-08-10,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910811_0,1991-08-11,3.4444404548069216,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910812_0,1991-08-12,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910813_0,1991-08-13,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910814_0,1991-08-14,6.068145436531431,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910815_0,1991-08-15,1.5957579438085694,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910816_0,1991-08-16,3.894091508497011,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910817_0,1991-08-17,3.1286137485080765,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910818_0,1991-08-18,5.219390324561894,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910819_0,1991-08-19,4.821881870318465,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910820_0,1991-08-20,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910821_0,1991-08-21,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910822_0,1991-08-22,2.890768960630986,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910823_0,1991-08-23,4.695602572056878,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910824_0,1991-08-24,3.08682332901526,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910825_0,1991-08-25,2.6865923990816967,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910826_0,1991-08-26,1.7828163836031454,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910827_0,1991-08-27,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910828_0,1991-08-28,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910829_0,1991-08-29,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910830_0,1991-08-30,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910831_0,1991-08-31,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910901_0,1991-09-01,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910902_0,1991-09-02,1.566276371545188,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910903_0,1991-09-03,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910904_0,1991-09-04,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910905_0,1991-09-05,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910906_0,1991-09-06,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910907_0,1991-09-07,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910908_0,1991-09-08,3.131616249730134,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910909_0,1991-09-09,3.1506332964796604,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910910_0,1991-09-10,1.0068477881735358,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910911_0,1991-09-11,1.034440257110024,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910912_0,1991-09-12,2.126010386878986,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910913_0,1991-09-13,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910914_0,1991-09-14,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910915_0,1991-09-15,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910916_0,1991-09-16,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910917_0,1991-09-17,5.683449261940676,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910918_0,1991-09-18,15.214981623151058,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910919_0,1991-09-19,1.5924233202135125,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910920_0,1991-09-20,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910921_0,1991-09-21,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910922_0,1991-09-22,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910923_0,1991-09-23,1.798297552501454,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910924_0,1991-09-24,0.7797057966016372,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910925_0,1991-09-25,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910926_0,1991-09-26,1.0006725431547048,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910927_0,1991-09-27,2.3811099796528024,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910928_0,1991-09-28,1.9715686341898553,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910929_0,1991-09-29,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910930_0,1991-09-30,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911001_0,1991-10-01,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911002_0,1991-10-02,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911003_0,1991-10-03,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911004_0,1991-10-04,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911005_0,1991-10-05,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911006_0,1991-10-06,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911007_0,1991-10-07,5.227614658389583,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911008_0,1991-10-08,3.0482268179958067,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911009_0,1991-10-09,1.967600122011462,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911010_0,1991-10-10,1.8780334870373367,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911011_0,1991-10-11,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911012_0,1991-10-12,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911013_0,1991-10-13,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911014_0,1991-10-14,0.02491129622210673,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911015_0,1991-10-15,4.179017617885068,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911016_0,1991-10-16,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911017_0,1991-10-17,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911018_0,1991-10-18,0.9102444612358042,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911019_0,1991-10-19,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911020_0,1991-10-20,1.378152418348289,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911021_0,1991-10-21,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911022_0,1991-10-22,3.2707375024717202,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911023_0,1991-10-23,0.9970132953980388,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911024_0,1991-10-24,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911025_0,1991-10-25,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911026_0,1991-10-26,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911027_0,1991-10-27,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911028_0,1991-10-28,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911029_0,1991-10-29,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911030_0,1991-10-30,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911031_0,1991-10-31,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911101_0,1991-11-01,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911102_0,1991-11-02,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911103_0,1991-11-03,1.3911127880066798,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911104_0,1991-11-04,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911105_0,1991-11-05,0.883634518790622,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911106_0,1991-11-06,0.016921042312726328,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911107_0,1991-11-07,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911108_0,1991-11-08,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911109_0,1991-11-09,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911110_0,1991-11-10,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911111_0,1991-11-11,1.1692986935542506,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911112_0,1991-11-12,1.7967626790492304,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911113_0,1991-11-13,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911114_0,1991-11-14,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911115_0,1991-11-15,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911116_0,1991-11-16,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911117_0,1991-11-17,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911118_0,1991-11-18,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911119_0,1991-11-19,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911120_0,1991-11-20,0.9331238742144602,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911121_0,1991-11-21,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911122_0,1991-11-22,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911123_0,1991-11-23,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911124_0,1991-11-24,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911125_0,1991-11-25,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911126_0,1991-11-26,1.8679893583092386,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911127_0,1991-11-27,1.1021154605588162,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911128_0,1991-11-28,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911129_0,1991-11-29,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911130_0,1991-11-30,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911201_0,1991-12-01,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911202_0,1991-12-02,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911203_0,1991-12-03,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911204_0,1991-12-04,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911205_0,1991-12-05,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911206_0,1991-12-06,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911207_0,1991-12-07,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911208_0,1991-12-08,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911209_0,1991-12-09,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911210_0,1991-12-10,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911211_0,1991-12-11,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911212_0,1991-12-12,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911213_0,1991-12-13,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911214_0,1991-12-14,1.1002732730335187,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911215_0,1991-12-15,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911216_0,1991-12-16,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911217_0,1991-12-17,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911218_0,1991-12-18,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911219_0,1991-12-19,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911220_0,1991-12-20,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911221_0,1991-12-21,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911222_0,1991-12-22,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911223_0,1991-12-23,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911224_0,1991-12-24,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911225_0,1991-12-25,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911226_0,1991-12-26,0.7657799027471509,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911227_0,1991-12-27,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911228_0,1991-12-28,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911229_0,1991-12-29,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911230_0,1991-12-30,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911231_0,1991-12-31,3.434790028848341,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920101_0,1992-01-01,2.362838766286428,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920102_0,1992-01-02,3.925679772596116,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920103_0,1992-01-03,3.288004478259832,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920104_0,1992-01-04,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920105_0,1992-01-05,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920106_0,1992-01-06,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920107_0,1992-01-07,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920108_0,1992-01-08,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920109_0,1992-01-09,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920110_0,1992-01-10,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920111_0,1992-01-11,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920112_0,1992-01-12,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920113_0,1992-01-13,1.017606412795487,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920114_0,1992-01-14,1.4362169776719627,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920115_0,1992-01-15,0.9061322116296113,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920116_0,1992-01-16,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920117_0,1992-01-17,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920118_0,1992-01-18,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920119_0,1992-01-19,3.5181558769895016,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920120_0,1992-01-20,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920121_0,1992-01-21,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920122_0,1992-01-22,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920123_0,1992-01-23,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920124_0,1992-01-24,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920125_0,1992-01-25,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920126_0,1992-01-26,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920127_0,1992-01-27,2.731112504243586,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920128_0,1992-01-28,2.3782689412611306,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920129_0,1992-01-29,1.8780721830871872,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920130_0,1992-01-30,1.7792345053877072,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920131_0,1992-01-31,1.7643002417190756,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920201_0,1992-02-01,1.048966533799018,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920202_0,1992-02-02,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920203_0,1992-02-03,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920204_0,1992-02-04,1.768275886211755,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920205_0,1992-02-05,1.3785461588255175,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920206_0,1992-02-06,1.0003304546337146,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920207_0,1992-02-07,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920208_0,1992-02-08,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920209_0,1992-02-09,2.6882094857877283,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920210_0,1992-02-10,2.64125201770918,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920211_0,1992-02-11,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920212_0,1992-02-12,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920213_0,1992-02-13,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920214_0,1992-02-14,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920215_0,1992-02-15,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920216_0,1992-02-16,0.4511048495469741,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920217_0,1992-02-17,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920218_0,1992-02-18,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920219_0,1992-02-19,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920220_0,1992-02-20,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920221_0,1992-02-21,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920222_0,1992-02-22,1.4960664959580994,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920223_0,1992-02-23,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920224_0,1992-02-24,1.8057396507818875,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920225_0,1992-02-25,3.5838261066081114,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920226_0,1992-02-26,3.47514990431884,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920227_0,1992-02-27,3.0005204672289483,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920228_0,1992-02-28,2.835413039458314,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920229_0,1992-02-29,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920301_0,1992-03-01,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920302_0,1992-03-02,1.7895141640196364,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920303_0,1992-03-03,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920304_0,1992-03-04,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920305_0,1992-03-05,0.7054920373825597,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920306_0,1992-03-06,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920307_0,1992-03-07,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920308_0,1992-03-08,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920309_0,1992-03-09,1.723131650825187,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920310_0,1992-03-10,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920311_0,1992-03-11,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920312_0,1992-03-12,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920313_0,1992-03-13,2.8409774811498067,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920314_0,1992-03-14,3.5419181171188607,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920315_0,1992-03-15,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920316_0,1992-03-16,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920317_0,1992-03-17,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920318_0,1992-03-18,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920319_0,1992-03-19,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920320_0,1992-03-20,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920321_0,1992-03-21,0.0,10LB005,"{""type"":""MultiPoint"",""coordinates"":[]}"
