system:index,area_m2,control,count,label,mean,net_change,.geo
0000000000000000000b_0000000000000000000b,15953.0,-0.018052066216033093,2,-111076444210682,0.42218273983338467,0.4402348060494178,"{""type"":""Polygon"",""coordinates"":[[[-131.61652564433075,68.71428351621793],[-131.6143184193558,68.7142344226542],[-131.61405973994007,68.71583968630462],[-131.6162669395291,68.7158887204816],[-131.61652564433075,68.71428351621793]]]}"
0000000000000000000c_0000000000000000000c,15952.0,0.08967349037854448,2,-111136573752821,1.2101399835076008,1.1204664931290562,"{""type"":""MultiPolygon"",""coordinates"":[[[[-131.6293856598738,68.70329182506423],[-131.63159289486276,68.70333644448257],[-131.6317221323269,68.70253377065627],[-131.62951496764964,68.70248915314754],[-131.6293856598738,68.70329182506423]]],[[[-131.6293856598738,68.70329182506423],[-131.62717851027335,68.70324273670288],[-131.6270491232156,68.70404540783883],[-131.62925625035828,68.7040900012389],[-131.6293856598738,68.70329182506423]]]]}"
0000000000000000000e_0000000000000000000e,15951.0,0.45233871531062914,2,-111183818393066,0.24816493943754733,-0.2041737758730818,"{""type"":""Polygon"",""coordinates"":[[[-131.65728171642735,68.69502907593771],[-131.65287184961832,68.69493543665433],[-131.652742290989,68.69573809091798],[-131.65715247993867,68.69583167930818],[-131.65728171642735,68.69502907593771]]]}"
0000000000000000000f_0000000000000000000f,15951.0,0.48203749139220303,2,-111213883164135,1.7788708807665132,1.2968333893743103,"{""type"":""Polygon"",""coordinates"":[[[-131.66259708765205,68.6895087221953],[-131.66038979973246,68.68946415333785],[-131.660131121961,68.69106496180639],[-131.6623384827458,68.69111396805975],[-131.66259708765205,68.6895087221953]]]}"
00000000000000000010_00000000000000000010,15949.0,1.2624193524986227,2,-111295487542749,2.3843021038843357,1.121882751385713,"{""type"":""Polygon"",""coordinates"":[[[-131.68707305808968,68.67473576568793],[-131.6848702532813,68.67468663775655],[-131.68461602997695,68.6762919413214],[-131.68681880895267,68.67634100989592],[-131.68707305808968,68.67473576568793]]]}"
00000000000000000011_00000000000000000011,15949.0,1.0685940767727597,2,-111312667411935,1.228598728040609,0.16000465126784924,"{""type"":""Polygon"",""coordinates"":[[[-131.68317582124013,68.67143149497576],[-131.68097306021133,68.67138691028009],[-131.6807189746742,68.6729922054609],[-131.6829215284114,68.67303678553729],[-131.68317582124013,68.67143149497576]]]}"
00000000000000000015_00000000000000000015,15945.0,-1.6677733488695694,2,-111514530874815,-1.8759868967611804,-0.20821354789161095,"{""type"":""Polygon"",""coordinates"":[[[-131.7595513689447,68.63520576343045],[-131.7573528946298,68.63516118242241],[-131.7571032339011,68.63676652554079],[-131.75930168199318,68.63681104720843],[-131.7595513689447,68.63520576343045]]]}"
0000000000000000000d_0000000000000000000d,23928.0,0.20069124506937788,3,-111149458654704,1.0829672919107027,0.8822760468413249,"{""type"":""MultiPolygon"",""coordinates"":[[[[-131.64080538707634,68.70112022472017],[-131.6430126213049,68.70116484319405],[-131.64327130335874,68.699563943464],[-131.64106863574867,68.6995149421988],[-131.64080538707634,68.70112022472017]]],[[[-131.64080538707634,68.70112022472017],[-131.63860259172804,68.70107118441933],[-131.63847341712793,68.70187379851966],[-131.64067610079445,68.70192289543866],[-131.64080538707634,68.70112022472017]]]]}"
00000000000000000014_00000000000000000014,23919.0,-1.4398459196753808,3,-111467286234566,-2.1960382416959274,-0.7561923220205466,"{""type"":""MultiPolygon"",""coordinates"":[[[[-131.7427760517072,68.64370932046342],[-131.74497890634646,68.64375392412379],[-131.74510376904112,68.64295567558666],[-131.74290538269904,68.64290668447312],[-131.7427760517072,68.64370932046342]]],[[[-131.74265123923138,68.6445119466346],[-131.74252641809656,68.64531457398054],[-131.7447292468219,68.6453591182848],[-131.7448541638667,68.64455655214358],[-131.74265123923138,68.6445119466346]]],[[[-131.7427760517072,68.64370932046342],[-131.74057773597275,68.64366467066233],[-131.74045301954035,68.64446735804606],[-131.74265123923138,68.6445119466346],[-131.7427760517072,68.64370932046342]]]]}"
00000000000000000003_00000000000000000003,31931.0,0.8106006075049844,4,-110440789050875,0.08426683561990078,-0.7263337718850836,"{""type"":""Polygon"",""coordinates"":[[[-131.59487677350646,68.83297583333886],[-131.59265607775646,68.83292675633007],[-131.59212991695972,68.83613738050936],[-131.59435038085388,68.83618639345345],[-131.59487677350646,68.83297583333886]]]}"
00000000000000000012_00000000000000000012,31898.0,1.4170731216926828,4,-111316962379228,1.9344480432051387,0.5173749215124559,"{""type"":""MultiPolygon"",""coordinates"":[[[[-131.6921163453114,68.67081620451216],[-131.69652644737232,68.67090982380644],[-131.6966511496214,68.67010715166255],[-131.69224571975178,68.67001352671667],[-131.6921163453114,68.67081620451216]]],[[[-131.6921163453114,68.67081620451216],[-131.68771080800116,68.6707225529034],[-131.68758146597796,68.67152517324843],[-131.6919913281563,68.67161881100239],[-131.6921163453114,68.67081620451216]]]]}"
00000000000000000013_00000000000000000013,31897.0,1.3710366732317607,4,-111342732182999,2.317435505340919,0.9463988321091583,"{""type"":""Polygon"",""coordinates"":[[[-131.70169442642543,68.66618757740345],[-131.6994917446839,68.66614304328685],[-131.69898324878807,68.6693535992752],[-131.70118602932706,68.66939819569251],[-131.70169442642543,68.66618757740345]]]}"
00000000000000000016_00000000000000000016,103642.0,-1.5312231549297157,13,-111531710744003,-2.9936112218004953,-1.4623880668707796,"{""type"":""MultiPolygon"",""coordinates"":[[[[-131.75760268661517,68.63355590705986],[-131.75320151118493,68.63346677637138],[-131.75295167159223,68.63506755640931],[-131.7551545977342,68.6351166293586],[-131.7552794849409,68.63431396141678],[-131.75747787788723,68.63435857566958],[-131.75760268661517,68.63355590705986]]],[[[-131.75760268661517,68.63355590705986],[-131.75980102128494,68.63360048437112],[-131.7599259174126,68.63279787812888],[-131.7621243104487,68.63284691458078],[-131.7622491281354,68.63204430766352],[-131.75565407940425,68.63190608256075],[-131.75552905230705,68.63270868392199],[-131.7577274866922,68.63275323963079],[-131.75760268661517,68.63355590705986]]],[[[-131.75565407940425,68.63190608256075],[-131.75589925098376,68.63030076871874],[-131.75150265467545,68.63021161780694],[-131.75125285969764,68.63181688081606],[-131.74905469562907,68.63177228464261],[-131.74892967636086,68.63257051043782],[-131.75332645104058,68.63266411264269],[-131.75345120116037,68.63186150494005],[-131.75565407940425,68.63190608256075]]]]}"
