system:index,area_m2,control,count,label,mean,net_change,.geo
00000000000000000055_00000000000000000055,16245.0,4.2691395236311145,2,-92028264256902,4.7235599349259845,0.45442041129487,"{""type"":""Polygon"",""coordinates"":[[[-120.58123167835683,71.76834411443916],[-120.5787254964755,71.76814340215884],[-120.57743669242932,71.76971301342547],[-120.57994288952375,71.76991366826775],[-120.58123167835683,71.76834411443916]]]}"
00000000000000000063_00000000000000000063,16245.0,-0.032610631688916786,2,-92354681771060,-0.5819694531519977,-0.5493588214630809,"{""type"":""Polygon"",""coordinates"":[[[-121.4808906770124,71.77489450212659],[-121.47585188503388,71.77451548085715],[-121.47524577036904,71.77530476527953],[-121.48028435121924,71.77568377029031],[-121.4808906770124,71.77489450212659]]]}"
00000000000000000058_00000000000000000058,16246.0,3.2011475532696396,2,-92062623995158,3.5597279541662203,0.3585804008965807,"{""type"":""Polygon"",""coordinates"":[[[-120.86756833988915,71.78445039327556],[-120.86505326845752,71.78424973130784],[-120.86379143059746,71.7858237677217],[-120.8663020176193,71.78601998654509],[-120.86756833988915,71.78445039327556]]]}"
0000000000000000005b_0000000000000000005b,16246.0,3.63616047019931,2,-92144228373730,3.9479829423189807,0.31182247211967073,"{""type"":""MultiPolygon"",""coordinates"":[[[[-121.00963957876213,71.7805352534388],[-121.00901543180768,71.78132455868572],[-121.01153026555738,71.7815207595641],[-121.01215470760444,71.78073147984183],[-121.00963957876213,71.7805352534388]]],[[[-121.00963957876213,71.7805352534388],[-121.01026851012386,71.77975047653646],[-121.00775330270329,71.77955426009805],[-121.00712466702677,71.78033906245301],[-121.00963957876213,71.7805352534388]]]]}"
0000000000000000005f_0000000000000000005f,16246.0,3.543673700115438,2,-92221537784960,3.215177591896161,-0.328496108219277,"{""type"":""Polygon"",""coordinates"":[[[-121.27055950231524,71.78480713508799],[-121.26552070785195,71.78442363405578],[-121.26490537099424,71.78520835964856],[-121.26994421999487,71.78559638540702],[-121.27055950231524,71.78480713508799]]]}"
00000000000000000062_00000000000000000062,16246.0,-0.668590700010459,2,-92294552228935,-1.2639066793341782,-0.5953159793237193,"{""type"":""Polygon"",""coordinates"":[[[-121.42200823540047,71.78213161564683],[-121.41948914763671,71.78193989653523],[-121.41827171684547,71.78351838834692],[-121.42079097964233,71.78370573235459],[-121.42200823540047,71.78213161564683]]]}"
00000000000000000056_00000000000000000056,16247.0,2.625438845441844,2,-92054034060529,2.7740590685551507,0.1486202231133067,"{""type"":""Polygon"",""coordinates"":[[[-120.95935438979876,71.79332400530659],[-120.9568393242255,71.7931277711173],[-120.95557762624145,71.79470185056292],[-120.95809672709353,71.79489802383466],[-120.95935438979876,71.79332400530659]]]}"
00000000000000000057_00000000000000000057,16247.0,2.8655739208925817,2,-92049739093236,2.604233249241402,-0.2613406716511797,"{""type"":""Polygon"",""coordinates"":[[[-120.9536913458427,71.79371635558113],[-120.94866137587503,71.79332397868647],[-120.9480328070649,71.79410880700611],[-120.95306261082263,71.79450563446376],[-120.9536913458427,71.79371635558113]]]}"
0000000000000000005c_0000000000000000005c,16248.0,-0.10436103643220787,2,-92157113275443,0.2563726667183564,0.3607337031505643,"{""type"":""MultiPolygon"",""coordinates"":[[[[-121.4523658935381,71.81194522601938],[-121.4517550325808,71.81273448530487],[-121.45427880206294,71.81292618897649],[-121.45488980569327,71.81213688000385],[-121.4523658935381,71.81194522601938]]],[[[-121.4523658935381,71.81194522601938],[-121.45297229726457,71.81115594691155],[-121.45044853355985,71.81096865349694],[-121.4498420449641,71.81175792421911],[-121.4523658935381,71.81194522601938]]]]}"
0000000000000000004b_0000000000000000004b,16250.0,3.7776942600822077,2,-91697551775087,3.69562100373213,-0.08207325635007745,"{""type"":""Polygon"",""coordinates"":[[[-120.58929808849543,71.8334558760663],[-120.58677867749475,71.8332551947042],[-120.58548562707487,71.83482483360415],[-120.58800042419395,71.8350254570314],[-120.58929808849543,71.8334558760663]]]}"
00000000000000000048_00000000000000000048,16251.0,4.347607567939711,2,-91620242363776,3.9432083206042963,-0.404399247335415,"{""type"":""Polygon"",""coordinates"":[[[-120.53734068786467,71.84435394483728],[-120.53230623486955,71.84395260330973],[-120.53165534914056,71.84473742976168],[-120.53669402695328,71.84514314891715],[-120.53734068786467,71.84435394483728]]]}"
00000000000000000049_00000000000000000049,16251.0,4.213989638469091,2,-91620242363794,4.457757516592721,0.24376787812362988,"{""type"":""Polygon"",""coordinates"":[[[-120.49202264687366,71.84070637621117],[-120.48698405302454,71.84030061579261],[-120.48633280998803,71.84108538688102],[-120.49136731808834,71.84149119725045],[-120.49202264687366,71.84070637621117]]]}"
00000000000000000047_00000000000000000047,16252.0,3.6217880986379143,2,-91568702756213,2.5953026942268074,-1.026485404411107,"{""type"":""MultiPolygon"",""coordinates"":[[[[-120.5547444057463,71.8558049229291],[-120.55726370829551,71.85600555207225],[-120.55791035153266,71.85522078397995],[-120.55539098222037,71.85502008854546],[-120.5547444057463,71.8558049229291]]],[[[-120.5547444057463,71.8558049229291],[-120.5522205780849,71.85559978487679],[-120.55157409634302,71.85638456759888],[-120.55409337274656,71.85658971304855],[-120.5547444057463,71.8558049229291]]]]}"
00000000000000000046_00000000000000000046,16253.0,4.260259053627761,2,-91538637985119,4.110334194353108,-0.1499248592746536,"{""type"":""MultiPolygon"",""coordinates"":[[[[-120.60567195415616,71.86574424313618],[-120.60819133791396,71.8659449257509],[-120.60883764409373,71.86516008674653],[-120.60631834362049,71.86495941301625],[-120.60567195415616,71.86574424313618]]],[[[-120.60567195415616,71.86574424313618],[-120.60314815123857,71.86554359627524],[-120.60250147706607,71.866328339592],[-120.60502513439495,71.86652903542621],[-120.60567195415616,71.86574424313618]]]]}"
0000000000000000003e_0000000000000000003e,16256.0,3.8437844139762705,2,-91371134260553,3.142507543329858,-0.7012768706464123,"{""type"":""Polygon"",""coordinates"":[[[-120.63849964996217,71.90101570578695],[-120.63344301060471,71.90061437979628],[-120.632796559677,71.90139924557975],[-120.6378532159949,71.90180051426499],[-120.63849964996217,71.90101570578695]]]}"
00000000000000000040_00000000000000000040,16256.0,2.698114881102687,2,-91396904064303,2.4851180854364783,-0.21299679566620888,"{""type"":""Polygon"",""coordinates"":[[[-120.70557352523491,71.90131895997902],[-120.70304517569758,71.90111833514962],[-120.70175644588028,71.90268787824374],[-120.70428473377342,71.90288856102057],[-120.70557352523491,71.90131895997902]]]}"
00000000000000000042_00000000000000000042,16256.0,3.1193989139648592,2,-91414083933501,0.9814768896306962,-2.137922024334163,"{""type"":""Polygon"",""coordinates"":[[[-120.67276353464685,71.89536601761763],[-120.6702350911662,71.89516542195989],[-120.66894645722701,71.89673945587214],[-120.67147019441005,71.896940111336],[-120.67276353464685,71.89536601761763]]]}"
